year	fips	prescription_rate_per_100
2009	26121	142.1
2009	26123	118.7
2009	26125	78.5
2009	26127	50.6
2009	26129	146
2009	26131	37.7
2009	26133	77.8
2009	26135	146.4
2009	26137	174
2009	26139	64.4
2009	26141	52.8
2009	26143	169.2
2009	26145	101
2009	26147	98.9
2009	26149	106.4
2009	26151	43.1
2009	26153	103.5
2009	26155	104.2
2009	26157	66.4
2009	26159	92.1
2009	26161	67.1
2009	26163	95.1
2009	26165	165.7
2009	27001	118.2
2009	27003	66.2
2009	27005	55.1
2009	27007	74.2
2009	27009	53
2009	27011	115.7
2009	27013	70.4
2009	27015	64.5
2009	27017	96.6
2009	27019	50.2
2009	27021	44.8
2009	27023	56.5
2009	27025	26.8
2009	27027	54.9
2009	27029	94.8
2009	27031	
2009	27033	65.8
2009	27035	75.8
2009	27037	63.4
2009	27039	18
2009	27041	89.1
2009	27043	49.6
2009	27045	23.5
2009	27047	47.8
2009	27049	42.1
2009	27051	67.8
2009	27053	55.4
2009	27055	
2009	27057	61.3
2009	27059	50.3
2009	27061	75.9
2009	27063	35.8
2009	27065	89.3
2009	27067	62
2009	27069	27.7
2009	27071	76.6
2009	27073	56.3
2009	27075	
2009	27077	72.2
2009	27079	26
2009	27081	64.3
2009	27083	55.1
2009	27085	79.1
2009	27087	94.3
2009	27089	26.9
2009	27091	107.7
2009	27093	46.2
2009	27095	75.5
2009	27097	53.6
2009	27099	59.8
2009	27101	26.6
2009	27103	25.8
2009	27105	60.4
2009	27107	64.2
2009	27109	36.3
2009	27111	55.7
2009	27113	181.8
2009	27115	38.7
2009	27117	65.1
2009	27119	56.8
2009	27121	58.5
2009	27123	54.8
2009	27125	40
2009	27127	52.4
2009	27129	36.6
2009	27131	53.2
2009	27133	49.9
2009	27135	60.2
2009	27137	94.7
2009	27139	46.5
2009	27141	50.7
2009	27143	18.2
2009	27145	58.4
2009	27147	52.7
2009	27149	50
2009	27151	57.5
2009	27153	30.3
2009	27155	99.9
2009	27157	1.5
2009	27159	191.4
2009	27161	47
2009	27163	67.4
2009	27165	45.2
2009	27167	78.3
2009	27169	62.7
2009	27171	51.2
2009	27173	57.6
2009	29001	114.4
2009	29003	
2009	29005	60.8
2009	29007	99.4
2009	29009	110.8
2009	29011	55.1
2009	29013	35.6
2009	29015	78.8
2009	29017	
2009	29019	56.1
2009	29021	132.4
2009	29023	272.6
2009	29025	
2009	29027	65.1
2009	29029	115.2
2009	29031	127
2009	29033	113
2009	29035	
2009	29037	98.4
2009	29039	
2009	29041	
2009	29043	111.2
2009	29045	37.1
2009	29047	92.2
2009	29049	27.6
2009	29051	135.5
2009	29053	20.9
2009	29055	92
2009	29057	113.8
2009	29059	27.9
2009	29061	19.6
2009	29063	
2009	29065	112.5
2009	29067	38.9
2009	29069	166.5
2009	29071	103.7
2009	29073	30.3
2009	29075	34.9
2009	29077	140.7
2009	29079	92.2
2009	29081	87.4
2009	29083	103.9
2009	29085	
2009	29087	
2009	29089	
2009	29091	141.1
2009	29093	
2009	29095	87.3
2009	29097	155.5
2009	29099	90.1
2009	29101	50
2009	29103	
2009	29105	146.2
2009	29107	12.4
2009	29109	42.3
2009	29111	45.4
2009	29113	99
2009	29115	72.6
2009	29117	132.1
2009	29119	51.4
2009	29121	42.3
2009	29123	141.3
2009	29125	
2009	29127	117.2
2009	29129	42.3
2009	29131	67.5
2009	29133	
2009	29135	37.4
2009	29137	
2009	29139	76.4
2009	29141	31.7
2009	29143	6.6
2009	29145	45.5
2009	29147	53.9
2009	29149	37.9
2009	29151	1.5
2009	29153	59.3
2009	29155	184.1
2009	29157	125.5
2009	29159	87.2
2009	29161	144.7
2009	29163	46.4
2009	29165	75.4
2009	29167	163.8
2009	29169	59.4
2009	29171	
2009	29173	
2009	29175	105.7
2009	29177	55.9
2009	29179	
2009	29181	192.4
2009	29183	87.4
2009	29185	
2009	29186	29.9
2009	29187	169.3
2009	29189	80.1
2009	29195	24.3
2009	29197	
2009	29199	89.6
2009	29201	184.3
2009	29203	
2009	29205	48.5
2009	29207	59
2009	29209	69.2
2009	29211	
2009	29213	132
2009	29215	46.4
2009	29217	92
2009	29219	86
2009	29221	70.9
2009	29223	29.5
2009	29225	90.5
2009	29227	
2009	29229	142.2
2009	29510	57.6
2009	28001	203.1
2009	28003	238.8
2009	28005	64.6
2009	28007	137.6
2009	28009	73.3
2009	28011	97.5
2009	28013	89.9
2009	28015	
2009	28017	93.5
2009	28019	
2009	28021	92.2
2009	28023	76.6
2009	28025	118.4
2009	28027	76.4
2009	28029	98.4
2009	28031	76.2
2009	28033	119.7
2009	28035	243.5
2009	28037	98.2
2009	28039	203.5
2009	28041	7.3
2009	28043	155.2
2009	28045	96.1
2009	28047	143.3
2009	28049	87.2
2009	28051	44.5
2009	28053	21.2
2009	28055	
2009	28057	121.3
2009	28059	153.1
2009	28061	
2009	28063	
2009	28065	135.1
2009	28067	158.1
2009	28069	
2009	28071	103.3
2009	28073	34.4
2009	28075	186.8
2009	28077	106.9
2009	28079	80.5
2009	28081	152.6
2009	28083	119.1
2009	28085	145.6
2009	28087	139.9
2009	28089	74.9
2009	28091	226
2009	28093	30.9
2009	28095	109
2009	28097	96.2
2009	28099	196.2
2009	28101	43.4
2009	28103	93.8
2009	28105	77.4
2009	28107	132.7
2009	28109	149.8
2009	28111	82.3
2009	28113	164
2009	28115	106.3
2009	28117	119.7
2009	28119	
2009	28121	115.3
2009	28123	96.5
2009	28125	54
2009	28127	147.1
2009	28129	28.7
2009	28131	165.6
2009	28133	52.5
2009	28135	11.3
2009	28137	125.2
2009	28139	132.4
2009	28141	148.4
2009	28143	
2009	28145	123.4
2009	28147	57.1
2009	28149	138.6
2009	28151	92.3
2009	28153	151
2009	28155	
2009	28157	20.3
2009	28159	129.1
2009	28161	58.7
2009	28163	58.3
2009	30001	59.3
2009	30003	41.6
2009	30005	46.5
2009	30007	44.1
2009	30009	
2009	30011	
2009	30013	113.7
2009	30015	65.8
2009	30017	101.6
2009	30019	
2009	30021	96.9
2009	30023	101.2
2009	30025	30.8
2009	30027	76.8
2009	30029	119
2009	30031	64.7
2009	30033	12.7
2009	30035	57.6
2009	30037	
2009	30039	
2009	30041	140
2009	30043	15
2009	30045	
2009	30047	77.7
2009	30049	79.9
2009	30051	4.8
2009	30053	121.9
2009	30055	
2009	30057	27.6
2009	30059	54.6
2009	30061	
2009	30063	107.8
2009	30065	
2009	30067	58.4
2009	30069	
2009	30071	56.3
2009	30073	67.8
2009	30075	70.9
2009	30077	83.1
2009	30079	
2009	30081	98.3
2009	30083	64.3
2009	30085	33.9
2009	30087	38.7
2009	30089	94.9
2009	30091	85.7
2009	30093	118.9
2009	30095	48.8
2009	30097	
2009	30099	71.5
2009	30101	67.2
2009	30103	
2009	30105	53.9
2009	30107	
2009	30109	
2009	30111	90.4
2009	37001	91.7
2009	37003	35.7
2009	37005	93.8
2009	37007	68.5
2009	37009	103.7
2009	37011	132.1
2009	37013	135.5
2009	37015	62.8
2009	37017	90
2009	37019	123.3
2009	37021	104.1
2009	37023	134.2
2009	37025	108.8
2009	37027	116.9
2009	37029	
2009	37031	114.3
2009	37033	
2009	37035	131.7
2009	37037	44.3
2009	37039	128.3
2009	37041	84.2
2009	37043	108.4
2009	37045	144.3
2009	37047	175.9
2009	37049	128
2009	37051	84.2
2009	37053	22.3
2009	37055	130.9
2009	37057	91.4
2009	37059	99.9
2009	37061	74.1
2009	37063	70.6
2009	37065	47.6
2009	37067	87.9
2009	37069	49.2
2009	37071	141.7
2009	37073	
2009	37075	119
2009	37077	65.8
2009	37079	50.2
2009	37081	86.7
2009	37083	122.1
2009	37085	76
2009	37087	113.4
2009	37089	98.9
2009	37091	120.3
2009	37093	30.3
2009	37095	
2009	37097	106.6
2009	37099	55.5
2009	37101	73.7
2009	37103	48.7
2009	37105	134.9
2009	37107	84.6
2009	37109	98.9
2009	37111	94.8
2009	37113	112.6
2009	37115	73.8
2009	37117	72.6
2009	37119	64.3
2009	37121	110
2009	37123	74.1
2009	37125	114.7
2009	37127	111.4
2009	37129	114.9
2009	37131	
2009	37133	79.1
2009	37135	43.3
2009	37137	60.2
2009	37139	120.5
2009	37141	52.6
2009	37143	44.7
2009	37145	94.3
2009	37147	87.7
2009	37149	74
2009	37151	78.4
2009	37153	144.8
2009	37155	106.9
2009	37157	143.3
2009	37159	92.4
2009	37161	71.1
2009	37163	85
2009	37165	140.5
2009	37167	116.2
2009	37169	87.6
2009	37171	169
2009	37173	98.7
2009	37175	101.3
2009	37177	91.8
2009	37179	71
2009	37181	152
2009	37183	64.7
2009	37185	32.7
2009	37187	67.9
2009	37189	95.2
2009	37191	67.8
2009	37193	109.4
2009	37195	96.1
2009	37197	83.5
2009	37199	134.9
2009	38001	155.4
2009	38003	83.8
2009	38005	4.2
2009	38007	
2009	38009	42.8
2009	38011	58.5
2009	38013	
2009	38015	79
2009	38017	52.8
2009	38019	
2009	38021	59.7
2009	38023	56.3
2009	38025	28.8
2009	38027	66.9
2009	38029	55.9
2009	38031	76.7
2009	38033	74.3
2009	38035	70.8
2009	38037	35.1
2009	38039	37.4
2009	38041	53.5
2009	38043	29.9
2009	38045	35.2
2009	38047	34.4
2009	38049	14
2009	38051	78.5
2009	38053	37.1
2009	38055	61.2
2009	38057	68.7
2009	38059	59.6
2009	38061	35.6
2009	38063	
2009	38065	
2009	38067	55
2009	38069	82.5
2009	38071	148.3
2009	38073	66.2
2009	38075	30.5
2009	38077	46.8
2009	38079	34.3
2009	38081	
2009	38083	
2009	38085	
2009	38087	
2009	38089	86.1
2009	38091	
2009	38093	91.2
2009	38095	36.6
2009	38097	34.9
2009	38099	51.3
2009	38101	52.6
2009	38103	59.1
2009	38105	76.3
2009	31001	80.3
2009	31003	47.1
2009	31005	
2009	31007	
2009	31009	
2009	31011	
2009	31013	34.5
2009	31015	
2009	31017	40.4
2009	31019	75.3
2009	31021	21.5
2009	31023	71.1
2009	31025	22.4
2009	31027	30.2
2009	31029	80.7
2009	31031	59.6
2009	31033	86.2
2009	31035	
2009	31037	
2009	31039	28.8
2009	31041	93.5
2009	31043	55.6
2009	31045	47.6
2009	31047	54.3
2009	31049	
2009	31051	9.2
2009	31053	101.7
2009	31055	69.6
2009	31057	100.7
2009	31059	
2009	31061	
2009	31063	
2009	31065	
2009	31067	74.8
2009	31069	35.6
2009	31071	
2009	31073	
2009	31075	
2009	31077	
2009	31079	87.4
2009	31081	59.6
2009	31083	86.8
2009	31085	
2009	31087	
2009	31089	64
2009	31091	
2009	31093	78
2009	31095	30.9
2009	31097	43.1
2009	31099	74.8
2009	31101	111.2
2009	31103	
2009	31105	
2009	31107	32.3
2009	31109	74.5
2009	31111	96.6
2009	31113	
2009	31115	
2009	31117	
2009	31119	89.1
2009	31121	68.1
2009	31123	58.3
2009	31125	
2009	31127	97.6
2009	31129	143.1
2009	31131	87.3
2009	31133	
2009	31135	
2009	31137	125.7
2009	31139	30.9
2009	31141	73.2
2009	31143	27.3
2009	31145	111.5
2009	31147	75.9
2009	31149	
2009	31151	82.3
2009	31153	57.3
2009	31155	50.9
2009	31157	102
2009	31159	40.7
2009	31161	47.6
2009	31163	
2009	31165	
2009	31167	
2009	31169	
2009	31171	
2009	31173	35.6
2009	31175	
2009	31177	56.7
2009	31179	36.1
2009	31181	
2009	31183	
2009	31185	85.4
2009	33001	92.8
2009	33003	76.4
2009	33005	86
2009	33007	81.3
2009	33009	83.1
2009	33011	75.5
2009	33013	90.7
2009	33015	76.9
2009	33017	99.6
2009	33019	63
2009	34001	89
2009	34003	49.1
2009	34005	71.1
2009	34007	92.1
2009	34009	102.7
2009	34011	91.9
2009	34013	43
2009	34015	83.8
2009	34017	39.4
2009	34019	41.2
2009	34021	58.6
2009	34023	52.4
2009	34025	67
2009	34027	51.8
2009	34029	82.9
2009	34031	50.4
2009	34033	80.8
2009	34035	42.9
2009	34037	54
2009	34039	49.6
2009	34041	66.2
2009	35001	84
2009	35003	
2009	35005	105.1
2009	35006	13.9
2009	35007	18.3
2009	35009	64
2009	35011	
2009	35013	54.4
2009	35015	79.4
2009	35017	107.1
2009	35019	19.4
2009	35021	
2009	35023	
2009	35025	76.1
2009	35027	122.2
2009	35028	60.2
2009	35029	56.7
2009	35031	29.3
2009	35033	
2009	35035	72.8
2009	35037	95.1
2009	35039	97.4
2009	35041	25.7
2009	35043	63.7
2009	35045	72.4
2009	35047	83.5
2009	35049	101.4
2009	35051	90.1
2009	35053	63
2009	35055	91
2009	35057	33.7
2009	35059	66.4
2009	35061	90.4
2009	32001	119.3
2009	32003	91.7
2009	32005	114.9
2009	32007	79.7
2009	32009	
2009	32011	
2009	32013	75.3
2009	32015	
2009	32017	68.2
2009	32019	91.7
2009	32021	145.1
2009	32023	120.1
2009	32027	
2009	32029	
2009	32031	95.9
2009	32033	143.8
2009	32510	149.9
2009	36001	61.1
2009	36003	64.4
2009	36005	34.1
2009	36007	83
2009	36009	87.4
2009	36011	32.7
2009	36013	93.8
2009	36015	94.8
2009	36017	69.8
2009	36019	36.9
2009	36021	65.2
2009	36023	40.4
2009	36025	76.1
2009	36027	65.5
2009	36029	87.2
2009	36031	30.4
2009	36033	26.5
2009	36035	83.6
2009	36037	71
2009	36039	75.9
2009	36041	
2009	36043	39.9
2009	36045	27.9
2009	36047	27.1
2009	36049	14.1
2009	36051	50.3
2009	36053	46.9
2009	36055	60.1
2009	36057	78.1
2009	36059	50.8
2009	36061	45.5
2009	36063	100
2009	36065	62
2009	36067	54.5
2009	36069	54.7
2009	36071	65.6
2009	36073	58.2
2009	36075	40.3
2009	36077	54
2009	36079	44.2
2009	36081	26.9
2009	36083	62.2
2009	36085	59.2
2009	36087	39.7
2009	36089	22.6
2009	36091	56.9
2009	36093	66.8
2009	36095	33
2009	36097	29.7
2009	36099	29.6
2009	36101	70.9
2009	36103	69.7
2009	36105	81.4
2009	36107	45.9
2009	36109	45.3
2009	36111	67.4
2009	36113	88.8
2009	36115	71.8
2009	36117	60.3
2009	36119	41.8
2009	36121	45.9
2009	36123	58.7
2009	39001	150.3
2009	39003	107.5
2009	39005	52.2
2009	39007	100.4
2009	39009	106.8
2009	39011	43.9
2009	39013	137
2009	39015	115.2
2009	39017	104.7
2009	39019	56.5
2009	39021	83
2009	39023	127.3
2009	39025	124.2
2009	39027	146.2
2009	39029	100.7
2009	39031	84.8
2009	39033	116.6
2009	39035	76.1
2009	39037	58.8
2009	39039	86.8
2009	39041	76.5
2009	39043	114.3
2009	39045	102.6
2009	39047	124.9
2009	39049	119.5
2009	39051	80.1
2009	39053	174.6
2009	39055	64.4
2009	39057	92.4
2009	39059	116.6
2009	39061	102.9
2009	39063	84
2009	39065	82.5
2009	39067	68.7
2009	39069	57.1
2009	39071	135
2009	39073	98.8
2009	39075	32.1
2009	39077	118.5
2009	39079	198
2009	39081	152.3
2009	39083	61.5
2009	39085	86.5
2009	39087	138.8
2009	39089	84.3
2009	39091	114.8
2009	39093	91.2
2009	39095	111
2009	39097	67.9
2009	39099	123.1
2009	39101	121.2
2009	39103	83.5
2009	39105	126.1
2009	39107	55.7
2009	39109	67.6
2009	39111	63.6
2009	39113	117.3
2009	39115	48.2
2009	39117	49.1
2009	39119	127.8
2009	39121	74.9
2009	39123	74.6
2009	39125	47.8
2009	39127	115.5
2009	39129	102.2
2009	39131	120.2
2009	39133	82.3
2009	39135	82.8
2009	39137	44.4
2009	39139	109.7
2009	39141	155.9
2009	39143	86
2009	39145	161.4
2009	39147	82.6
2009	39149	76.5
2009	39151	114.9
2009	39153	106.7
2009	39155	110.6
2009	39157	93.8
2009	39159	83.9
2009	39161	57.7
2009	39163	42.4
2009	39165	83.4
2009	39167	148
2009	39169	78.2
2009	39171	68.1
2009	39173	58.6
2009	39175	58
2009	40001	21.7
2009	40003	
2009	40005	28.8
2009	40007	
2009	40009	154.5
2009	40011	
2009	40013	183.9
2009	40015	83
2009	40017	106.6
2009	40019	185.9
2009	40021	99.5
2009	40023	67.3
2009	40025	70.2
2009	40027	130.1
2009	40029	103.4
2009	40031	102.7
2009	40033	
2009	40035	121.3
2009	40037	114.7
2009	40039	149
2009	40041	113.9
2009	40043	
2009	40045	
2009	40047	130.9
2009	40049	85.1
2009	40051	72.7
2009	40053	33.7
2009	40055	58.5
2009	40057	250.9
2009	40059	
2009	40061	58.6
2009	40063	46.6
2009	40065	177.5
2009	40067	33
2009	40069	
2009	40071	124.6
2009	40073	85.3
2009	40075	34.6
2009	40077	
2009	40079	78
2009	40081	17.5
2009	40083	60.5
2009	40085	34.8
2009	40087	144.5
2009	40089	126.5
2009	40091	30.5
2009	40093	
2009	40095	38.5
2009	40097	40.5
2009	40099	97.2
2009	40101	126
2009	40103	24.2
2009	40105	56.4
2009	40107	
2009	40109	144.5
2009	40111	137.7
2009	40113	26.6
2009	40115	97.7
2009	40117	92.9
2009	40119	96.5
2009	40121	197.4
2009	40123	113.8
2009	40125	171.8
2009	40127	
2009	40129	
2009	40131	114.5
2009	40133	100.1
2009	40135	67.7
2009	40137	149.7
2009	40139	90.1
2009	40141	46.4
2009	40143	134.6
2009	40145	43.8
2009	40147	101.4
2009	40149	
2009	40151	47.4
2009	40153	125.3
2009	41001	143.7
2009	41003	56.5
2009	41005	96.3
2009	41007	187
2009	41009	89.7
2009	41011	175.3
2009	41013	107.6
2009	41015	155.1
2009	41017	108.5
2009	41019	124.5
2009	41021	
2009	41023	104.4
2009	41025	122.1
2009	41027	110.7
2009	41029	136
2009	41031	68.1
2009	41033	147.6
2009	41035	101.2
2009	41037	121.3
2009	41039	113.1
2009	41041	142
2009	41043	118.8
2009	41045	126.6
2009	41047	82.4
2009	41049	24.8
2009	41051	82.9
2009	41053	63.4
2009	41055	
2009	41057	128.3
2009	41059	105.4
2009	41061	87
2009	41063	82.3
2009	41065	184.5
2009	41067	75.1
2009	41069	
2009	41071	103.6
2009	42001	48.8
2009	42003	85
2009	42005	80.1
2009	42007	88.7
2009	42009	64.5
2009	42011	61.1
2009	42013	114.6
2009	42015	67.9
2009	42017	76
2009	42019	75.5
2009	42021	114.3
2009	42023	113.8
2009	42025	74.6
2009	42027	56.8
2009	42029	54.8
2009	42031	69.1
2009	42033	82.6
2009	42035	65.1
2009	42037	77.4
2009	42039	97.3
2009	42041	80.1
2009	42043	73.9
2009	42045	81.5
2009	42047	87.7
2009	42049	96.7
2009	42051	136.9
2009	42053	40.3
2009	42055	64.9
2009	42057	1.2
2009	42059	67.8
2009	42061	47.4
2009	42063	74.4
2009	42065	81.8
2009	42067	61.3
2009	42069	120.2
2009	42071	62.5
2009	42073	110.1
2009	42075	62.8
2009	42077	51.5
2009	42079	98.7
2009	42081	93.8
2009	42083	103.5
2009	42085	117.6
2009	42087	94
2009	42089	92.2
2009	42091	68.9
2009	42093	79
2009	42095	73
2009	42097	91.7
2009	42099	62.7
2009	42101	79
2009	42103	55
2009	42105	81.3
2009	42107	79.6
2009	42109	66.4
2009	42111	64.8
2009	42113	40.9
2009	42115	61.1
2009	42117	84.2
2009	42119	56.4
2009	42121	90.7
2009	42123	62.6
2009	42125	85.3
2009	42127	83.7
2009	42129	82.3
2009	42131	89.9
2009	42133	67.1
2009	44001	58
2009	44003	101.3
2009	44005	71.9
2009	44007	80.5
2009	44009	84.6
2009	45001	58.2
2009	45003	94.9
2009	45005	46.3
2009	45007	111.1
2009	45009	88.3
2009	45011	106.3
2009	45013	69.1
2009	45015	61.4
2009	45017	27.3
2009	45019	86
2009	45021	124
2009	45023	64.8
2009	45025	91.1
2009	45027	59.6
2009	45029	115.5
2009	45031	128.5
2009	45033	98.9
2009	45035	99.5
2009	45037	37.7
2009	45039	66.4
2009	45041	130.5
2009	45043	94.1
2009	45045	117.8
2009	45047	119.7
2009	45049	69.1
2009	45051	115.6
2009	45053	57.1
2009	45055	66.5
2009	45057	102.5
2009	45059	80.9
2009	45061	55.4
2009	45063	96.9
2009	45065	24.6
2009	45067	98.8
2009	45069	95.2
2009	45071	83.5
2009	45073	151
2009	45075	88.2
2009	45077	108.6
2009	45079	72.8
2009	45081	59.1
2009	45083	123.3
2009	45085	69.6
2009	45087	131.7
2009	45089	88.9
2009	45091	77.9
2009	46003	
2009	46005	63
2009	46007	
2009	46009	10.7
2009	46011	35.9
2009	46013	63.1
2009	46015	71
2009	46017	
2009	46019	16.9
2009	46021	
2009	46023	36.6
2009	46025	
2009	46027	34.1
2009	46029	79
2009	46031	
2009	46033	56.8
2009	46035	97.1
2009	46037	
2009	46039	
2009	46041	
2009	46043	51.1
2009	46045	33.8
2009	46047	60
2009	46049	42.1
2009	46051	67.2
2009	46053	77.8
2009	46055	74.8
2009	46057	
2009	46059	50.1
2009	46061	
2009	46063	
2009	46065	94.4
2009	46067	71.4
2009	46069	
2009	46071	
2009	46073	75.9
2009	46075	
2009	46077	50.5
2009	46079	34
2009	46081	77.5
2009	46083	24.4
2009	46085	
2009	46087	40.8
2009	46089	57.5
2009	46091	46.6
2009	46093	18.2
2009	46095	
2009	46097	37.4
2009	46099	62.2
2009	46101	28.6
2009	46103	81.3
2009	46105	39.9
2009	46107	144.8
2009	46109	23.7
2009	46111	
2009	46113	
2009	46115	
2009	46117	
2009	46119	
2009	46121	
2009	46123	59.2
2009	46125	35
2009	46127	51.3
2009	46129	66
2009	46135	75.8
2009	46137	
2009	47001	204
2009	47003	114.2
2009	47005	21.5
2009	47007	124
2009	47009	138
2009	47011	169.4
2009	47013	233.7
2009	47015	127.6
2009	47017	265.8
2009	47019	140.6
2009	47021	83.8
2009	47023	115.7
2009	47025	210
2009	47027	239
2009	47029	240.7
2009	47031	217.5
2009	47033	86
2009	47035	174.9
2009	47037	112.9
2009	47039	181.2
2009	47041	203.6
2009	47043	155.3
2009	47045	221.2
2009	47047	80.9
2009	47049	177.8
2009	47051	130
2009	47053	160.2
2009	47055	77.5
2009	47057	95.9
2009	47059	166.9
2009	47061	181.6
2009	47063	283.1
2009	47065	162.7
2009	47067	87.6
2009	47069	93.5
2009	47071	187.9
2009	47073	96.6
2009	47075	115.3
2009	47077	165.9
2009	47079	264.7
2009	47081	29.1
2009	47083	90.7
2009	47085	118.3
2009	47087	12.2
2009	47089	152.1
2009	47091	101.7
2009	47093	173.6
2009	47095	37.3
2009	47097	123.7
2009	47099	179.5
2009	47101	184.2
2009	47103	145
2009	47105	128.5
2009	47107	190.2
2009	47109	194.6
2009	47111	145.7
2009	47113	166
2009	47115	165.2
2009	47117	161
2009	47119	156.9
2009	47121	
2009	47123	137.3
2009	47125	93.3
2009	47127	9.7
2009	47129	152
2009	47131	147.6
2009	47133	119.8
2009	47135	98
2009	47137	171
2009	47139	30.9
2009	47141	164.5
2009	47143	159.9
2009	47145	176.2
2009	47147	159.2
2009	47149	110
2009	47151	123.6
2009	47153	240
2009	47155	145.2
2009	47157	93.9
2009	47159	191
2009	47161	46.9
2009	47163	238.1
2009	47165	111.5
2009	47167	92
2009	47169	226.3
2009	47171	262.3
2009	47173	146.4
2009	47175	
2009	47177	221.7
2009	47179	177.3
2009	47181	188.5
2009	47183	86
2009	47185	155.4
2009	47187	70.5
2009	47189	101.9
2009	48001	99.9
2009	48003	63.6
2009	48005	128.5
2009	48007	100.3
2009	48009	
2009	48011	5.7
2009	48013	87.4
2009	48015	49
2009	48017	78.1
2009	48019	
2009	48021	71.8
2009	48023	50.8
2009	48025	62.8
2009	48027	61.2
2009	48029	65.4
2009	48031	
2009	48033	
2009	48035	51.1
2009	48037	184
2009	48039	74.2
2009	48041	72.6
2009	48043	93.9
2009	48045	
2009	48047	73.2
2009	48049	135.6
2009	48051	43.5
2009	48053	106.2
2009	48055	55.8
2009	48057	89.4
2009	48059	
2009	48061	41.2
2009	48063	155.5
2009	48065	
2009	48067	20.9
2009	48069	
2009	48071	1
2009	48073	60.2
2009	48075	171
2009	48077	
2009	48079	
2009	48081	
2009	48083	23.6
2009	48085	66.3
2009	48087	
2009	48089	77
2009	48091	90.7
2009	48093	61
2009	48095	
2009	48097	110.2
2009	48099	64.7
2009	48101	
2009	48103	58.1
2009	48105	
2009	48107	12.3
2009	48109	
2009	48111	121.5
2009	48113	63.7
2009	48115	69.6
2009	48117	60
2009	48119	
2009	48121	74.6
2009	48123	68
2009	48125	
2009	48127	83.3
2009	48129	
2009	48131	8.2
2009	48133	84.7
2009	48135	79
2009	48137	
2009	48139	80.2
2009	48141	40.5
2009	48143	88.8
2009	48145	54.4
2009	48147	34.9
2009	48149	59.5
2009	48151	
2009	48153	15.1
2009	48155	62.9
2009	48157	48.1
2009	48159	
2009	48161	52.3
2009	48163	40.4
2009	48165	51.3
2009	48167	96.9
2009	48169	
2009	48171	93.4
2009	48173	
2009	48175	32.8
2009	48177	57.6
2009	48179	136.5
2009	48181	139.1
2009	48183	203.4
2009	48185	24.9
2009	48187	52.2
2009	48189	66.3
2009	48191	
2009	48193	
2009	48195	
2009	48197	76.8
2009	48199	100.6
2009	48201	69.9
2009	48203	80.3
2009	48205	
2009	48207	
2009	48209	61.7
2009	48211	
2009	48213	84.5
2009	48215	38.9
2009	48217	87.6
2009	48219	101.4
2009	48221	124.9
2009	48223	153.8
2009	48225	69.6
2009	48227	72
2009	48229	
2009	48231	114.3
2009	48233	71.7
2009	48235	
2009	48237	
2009	48239	72.5
2009	48241	71.8
2009	48243	
2009	48245	104.1
2009	48247	
2009	48249	93.6
2009	48251	84.2
2009	48253	24.5
2009	48255	51.7
2009	48257	98.8
2009	48259	85.1
2009	48261	
2009	48263	
2009	48265	117.3
2009	48267	94.8
2009	48269	
2009	48271	
2009	48273	71
2009	48275	
2009	48277	171.8
2009	48279	53.5
2009	48281	9.6
2009	48283	
2009	48285	81.2
2009	48287	21.7
2009	48289	1.9
2009	48291	167.1
2009	48293	102.2
2009	48295	
2009	48297	
2009	48299	105.9
2009	48301	
2009	48303	87.5
2009	48305	
2009	48307	51.6
2009	48309	94.3
2009	48311	
2009	48313	67.6
2009	48315	
2009	48317	
2009	48319	
2009	48321	74.6
2009	48323	32
2009	48325	34
2009	48327	54.8
2009	48329	70.2
2009	48331	87.6
2009	48333	
2009	48335	
2009	48337	97.3
2009	48339	81.7
2009	48341	42.1
2009	48343	14.4
2009	48345	
2009	48347	107.3
2009	48349	90.4
2009	48351	49.3
2009	48353	116.9
2009	48355	92.2
2009	48357	87.1
2009	48359	
2009	48361	116.2
2009	48363	124.6
2009	48365	86
2009	48367	67
2009	48369	
2009	48371	61.7
2009	48373	93.9
2009	48375	94.9
2009	48377	
2009	48379	
2009	48381	79.2
2009	48383	36.9
2009	48385	
2009	48387	35.6
2009	48389	71.2
2009	48391	
2009	48393	
2009	48395	18
2009	48397	76.5
2009	48399	50
2009	48401	64.3
2009	48403	
2009	48405	119.9
2009	48407	8.5
2009	48409	76.4
2009	48411	67.4
2009	48413	
2009	48415	86.9
2009	48417	
2009	48419	112.8
2009	48421	42.2
2009	48423	132.9
2009	48425	118.5
2009	48427	24.3
2009	48429	121.3
2009	48431	
2009	48433	
2009	48435	
2009	48437	
2009	48439	79.9
2009	48441	139.3
2009	48443	
2009	48445	56.7
2009	48447	
2009	48449	107.6
2009	48451	103.1
2009	48453	72.2
2009	48455	49.1
2009	48457	18.7
2009	48459	10.8
2009	48461	
2009	48463	78.4
2009	48465	43.6
2009	48467	79.8
2009	48469	109.6
2009	48471	75.9
2009	48473	19.3
2009	48475	72.7
2009	48477	75.1
2009	48479	34.1
2009	48481	74.9
2009	48483	70.6
2009	48485	132.5
2009	48487	191.5
2009	48489	4
2009	48491	75.4
2009	48493	51.6
2009	48495	86
2009	48497	21.4
2009	48499	53.6
2009	48501	78.1
2009	48503	97.7
2009	48505	
2009	48507	37.5
2009	49001	94
2009	49003	84.5
2009	49005	61.4
2009	49007	185.3
2009	49009	
2009	49011	81.5
