GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US46123,46123,United States - South Dakota - Tripp County,Tripp County,48409,5198
0100000US,,United States,0500000US46125,46125,United States - South Dakota - Turner County,Turner County,54294,3638
0100000US,,United States,0500000US46127,46127,United States - South Dakota - Union County,Union County,65434,3315
0100000US,,United States,0500000US46129,46129,United States - South Dakota - Walworth County,Walworth County,46623,7342
0100000US,,United States,0500000US46135,46135,United States - South Dakota - Yankton County,Yankton County,50029,4014
0100000US,,United States,0500000US46137,46137,United States - South Dakota - Ziebach County,Ziebach County,35000,4262
0100000US,,United States,0400000US47,47,United States - Tennessee,Tennessee,48708,242
0100000US,,United States,0500000US47001,47001,United States - Tennessee - Anderson County,Anderson County,47206,2109
0100000US,,United States,0500000US47003,47003,United States - Tennessee - Bedford County,Bedford County,47117,2721
0100000US,,United States,0500000US47005,47005,United States - Tennessee - Benton County,Benton County,33702,3317
0100000US,,United States,0500000US47007,47007,United States - Tennessee - Bledsoe County,Bledsoe County,40450,2756
0100000US,,United States,0500000US47009,47009,United States - Tennessee - Blount County,Blount County,51172,1719
0100000US,,United States,0500000US47011,47011,United States - Tennessee - Bradley County,Bradley County,46381,2205
0100000US,,United States,0500000US47013,47013,United States - Tennessee - Campbell County,Campbell County,35377,1746
0100000US,,United States,0500000US47015,47015,United States - Tennessee - Cannon County,Cannon County,47457,3713
0100000US,,United States,0500000US47017,47017,United States - Tennessee - Carroll County,Carroll County,38201,2475
0100000US,,United States,0500000US47019,47019,United States - Tennessee - Carter County,Carter County,34625,1665
0100000US,,United States,0500000US47021,47021,United States - Tennessee - Cheatham County,Cheatham County,56150,3116
0100000US,,United States,0500000US47023,47023,United States - Tennessee - Chester County,Chester County,43740,6015
0100000US,,United States,0500000US47025,47025,United States - Tennessee - Claiborne County,Claiborne County,35428,1980
0100000US,,United States,0500000US47027,47027,United States - Tennessee - Clay County,Clay County,30801,3356
0100000US,,United States,0500000US47029,47029,United States - Tennessee - Cocke County,Cocke County,32027,2163
0100000US,,United States,0500000US47031,47031,United States - Tennessee - Coffee County,Coffee County,46614,1450
0100000US,,United States,0500000US47033,47033,United States - Tennessee - Crockett County,Crockett County,39692,4450
0100000US,,United States,0500000US47035,47035,United States - Tennessee - Cumberland County,Cumberland County,40994,1588
0100000US,,United States,0500000US47037,47037,United States - Tennessee - Davidson County,Davidson County,53419,741
0100000US,,United States,0500000US47039,47039,United States - Tennessee - Decatur County,Decatur County,36427,4527
0100000US,,United States,0500000US47041,47041,United States - Tennessee - DeKalb County,DeKalb County,40690,2425
0100000US,,United States,0500000US47043,47043,United States - Tennessee - Dickson County,Dickson County,47398,1843
0100000US,,United States,0500000US47045,47045,United States - Tennessee - Dyer County,Dyer County,44386,2404
0100000US,,United States,0500000US47047,47047,United States - Tennessee - Fayette County,Fayette County,57919,2472
0100000US,,United States,0500000US47049,47049,United States - Tennessee - Fentress County,Fentress County,32616,2871
0100000US,,United States,0500000US47051,47051,United States - Tennessee - Franklin County,Franklin County,46882,2380
0100000US,,United States,0500000US47053,47053,United States - Tennessee - Gibson County,Gibson County,41315,2309
0100000US,,United States,0500000US47055,47055,United States - Tennessee - Giles County,Giles County,43925,3053
0100000US,,United States,0500000US47057,47057,United States - Tennessee - Grainger County,Grainger County,40088,3597
0100000US,,United States,0500000US47059,47059,United States - Tennessee - Greene County,Greene County,38266,1638
0100000US,,United States,0500000US47061,47061,United States - Tennessee - Grundy County,Grundy County,31919,3484
0100000US,,United States,0500000US47063,47063,United States - Tennessee - Hamblen County,Hamblen County,42042,2832
0100000US,,United States,0500000US47065,47065,United States - Tennessee - Hamilton County,Hamilton County,50273,1051
0100000US,,United States,0500000US47067,47067,United States - Tennessee - Hancock County,Hancock County,29619,3323
0100000US,,United States,0500000US47069,47069,United States - Tennessee - Hardeman County,Hardeman County,36686,2852
0100000US,,United States,0500000US47071,47071,United States - Tennessee - Hardin County,Hardin County,39092,2401
0100000US,,United States,0500000US47073,47073,United States - Tennessee - Hawkins County,Hawkins County,38728,1425
0100000US,,United States,0500000US47075,47075,United States - Tennessee - Haywood County,Haywood County,36118,1856
0100000US,,United States,0500000US47077,47077,United States - Tennessee - Henderson County,Henderson County,42711,3237
0100000US,,United States,0500000US47079,47079,United States - Tennessee - Henry County,Henry County,40415,1748
0100000US,,United States,0500000US47081,47081,United States - Tennessee - Hickman County,Hickman County,39333,2513
0100000US,,United States,0500000US47083,47083,United States - Tennessee - Houston County,Houston County,41820,2677
0100000US,,United States,0500000US47085,47085,United States - Tennessee - Humphreys County,Humphreys County,40998,2486
0100000US,,United States,0500000US47087,47087,United States - Tennessee - Jackson County,Jackson County,33933,2842
0100000US,,United States,0500000US47089,47089,United States - Tennessee - Jefferson County,Jefferson County,45641,2312
0100000US,,United States,0500000US47091,47091,United States - Tennessee - Johnson County,Johnson County,32994,3833
0100000US,,United States,0500000US47093,47093,United States - Tennessee - Knox County,Knox County,52458,751
0100000US,,United States,0500000US47095,47095,United States - Tennessee - Lake County,Lake County,31993,5436
0100000US,,United States,0500000US47097,47097,United States - Tennessee - Lauderdale County,Lauderdale County,35551,1919
0100000US,,United States,0500000US47099,47099,United States - Tennessee - Lawrence County,Lawrence County,41522,1476
0100000US,,United States,0500000US47101,47101,United States - Tennessee - Lewis County,Lewis County,37092,2910
0100000US,,United States,0500000US47103,47103,United States - Tennessee - Lincoln County,Lincoln County,42153,1540
0100000US,,United States,0500000US47105,47105,United States - Tennessee - Loudon County,Loudon County,55431,1837
0100000US,,United States,0500000US47107,47107,United States - Tennessee - McMinn County,McMinn County,39990,2047
0100000US,,United States,0500000US47109,47109,United States - Tennessee - McNairy County,McNairy County,34353,2880
0100000US,,United States,0500000US47111,47111,United States - Tennessee - Macon County,Macon County,35533,2673
0100000US,,United States,0500000US47113,47113,United States - Tennessee - Madison County,Madison County,44496,2056
0100000US,,United States,0500000US47115,47115,United States - Tennessee - Marion County,Marion County,45366,3152
0100000US,,United States,0500000US47117,47117,United States - Tennessee - Marshall County,Marshall County,46837,3183
0100000US,,United States,0500000US47119,47119,United States - Tennessee - Maury County,Maury County,52080,1627
0100000US,,United States,0500000US47121,47121,United States - Tennessee - Meigs County,Meigs County,39786,3531
0100000US,,United States,0500000US47123,47123,United States - Tennessee - Monroe County,Monroe County,36931,1711
0100000US,,United States,0500000US47125,47125,United States - Tennessee - Montgomery County,Montgomery County,53737,1433
0100000US,,United States,0500000US47127,47127,United States - Tennessee - Moore County,Moore County,51671,3623
0100000US,,United States,0500000US47129,47129,United States - Tennessee - Morgan County,Morgan County,40707,3025
0100000US,,United States,0500000US47131,47131,United States - Tennessee - Obion County,Obion County,38063,2758
0100000US,,United States,0500000US47133,47133,United States - Tennessee - Overton County,Overton County,36052,2056
0100000US,,United States,0500000US47135,47135,United States - Tennessee - Perry County,Perry County,31503,4703
0100000US,,United States,0500000US47137,47137,United States - Tennessee - Pickett County,Pickett County,39313,2983
0100000US,,United States,0500000US47139,47139,United States - Tennessee - Polk County,Polk County,42307,2414
0100000US,,United States,0500000US47141,47141,United States - Tennessee - Putnam County,Putnam County,37802,1877
0100000US,,United States,0500000US47143,47143,United States - Tennessee - Rhea County,Rhea County,39368,2581
0100000US,,United States,0500000US47145,47145,United States - Tennessee - Roane County,Roane County,45407,2707
0100000US,,United States,0500000US47147,47147,United States - Tennessee - Robertson County,Robertson County,57424,2330
0100000US,,United States,0500000US47149,47149,United States - Tennessee - Rutherford County,Rutherford County,62149,1156
0100000US,,United States,0500000US47151,47151,United States - Tennessee - Scott County,Scott County,31875,3034
0100000US,,United States,0500000US47153,47153,United States - Tennessee - Sequatchie County,Sequatchie County,51312,6120
0100000US,,United States,0500000US47155,47155,United States - Tennessee - Sevier County,Sevier County,44473,1797
0100000US,,United States,0500000US47157,47157,United States - Tennessee - Shelby County,Shelby County,48415,621
0100000US,,United States,0500000US47159,47159,United States - Tennessee - Smith County,Smith County,44275,3817
0100000US,,United States,0500000US47161,47161,United States - Tennessee - Stewart County,Stewart County,44090,5348
0100000US,,United States,0500000US47163,47163,United States - Tennessee - Sullivan County,Sullivan County,42251,1121
0100000US,,United States,0500000US47165,47165,United States - Tennessee - Sumner County,Sumner County,61584,1513
0100000US,,United States,0500000US47167,47167,United States - Tennessee - Tipton County,Tipton County,57212,3134
0100000US,,United States,0500000US47169,47169,United States - Tennessee - Trousdale County,Trousdale County,41776,9150
0100000US,,United States,0500000US47171,47171,United States - Tennessee - Unicoi County,Unicoi County,36576,3681
0100000US,,United States,0500000US47173,47173,United States - Tennessee - Union County,Union County,40132,3726
0100000US,,United States,0500000US47175,47175,United States - Tennessee - Van Buren County,Van Buren County,43631,5063
0100000US,,United States,0500000US47177,47177,United States - Tennessee - Warren County,Warren County,36765,1207
0100000US,,United States,0500000US47179,47179,United States - Tennessee - Washington County,Washington County,44180,1160
0100000US,,United States,0500000US47181,47181,United States - Tennessee - Wayne County,Wayne County,34299,4710
0100000US,,United States,0500000US47183,47183,United States - Tennessee - Weakley County,Weakley County,36550,2299
0100000US,,United States,0500000US47185,47185,United States - Tennessee - White County,White County,37654,2414
0100000US,,United States,0500000US47187,47187,United States - Tennessee - Williamson County,Williamson County,103543,1687
0100000US,,United States,0500000US47189,47189,United States - Tennessee - Wilson County,Wilson County,66123,2543
0100000US,,United States,0400000US48,48,United States - Texas,Texas,57051,183
0100000US,,United States,0500000US48001,48001,United States - Texas - Anderson County,Anderson County,42313,2337
0100000US,,United States,0500000US48003,48003,United States - Texas - Andrews County,Andrews County,70753,6115
0100000US,,United States,0500000US48005,48005,United States - Texas - Angelina County,Angelina County,46472,1452
0100000US,,United States,0500000US48007,48007,United States - Texas - Aransas County,Aransas County,44601,3698
0100000US,,United States,0500000US48009,48009,United States - Texas - Archer County,Archer County,63192,4765
0100000US,,United States,0500000US48011,48011,United States - Texas - Armstrong County,Armstrong County,68750,10647
0100000US,,United States,0500000US48013,48013,United States - Texas - Atascosa County,Atascosa County,55194,4735
0100000US,,United States,0500000US48015,48015,United States - Texas - Austin County,Austin County,62614,6451
0100000US,,United States,0500000US48017,48017,United States - Texas - Bailey County,Bailey County,43523,7943
0100000US,,United States,0500000US48019,48019,United States - Texas - Bandera County,Bandera County,56413,5522
0100000US,,United States,0500000US48021,48021,United States - Texas - Bastrop County,Bastrop County,59185,2756
0100000US,,United States,0500000US48023,48023,United States - Texas - Baylor County,Baylor County,36157,3798
0100000US,,United States,0500000US48025,48025,United States - Texas - Bee County,Bee County,45415,4540
0100000US,,United States,0500000US48027,48027,United States - Texas - Bell County,Bell County,52583,994
0100000US,,United States,0500000US48029,48029,United States - Texas - Bexar County,Bexar County,53999,449
0100000US,,United States,0500000US48031,48031,United States - Texas - Blanco County,Blanco County,58500,4789
0100000US,,United States,0500000US48033,48033,United States - Texas - Borden County,Borden County,77708,14586
0100000US,,United States,0500000US48035,48035,United States - Texas - Bosque County,Bosque County,48677,3108
0100000US,,United States,0500000US48037,48037,United States - Texas - Bowie County,Bowie County,46283,2652
0100000US,,United States,0500000US48039,48039,United States - Texas - Brazoria County,Brazoria County,76426,2188
0100000US,,United States,0500000US48041,48041,United States - Texas - Brazos County,Brazos County,43907,1389
0100000US,,United States,0500000US48043,48043,United States - Texas - Brewster County,Brewster County,38906,3618
0100000US,,United States,0500000US48045,48045,United States - Texas - Briscoe County,Briscoe County,42500,7062
0100000US,,United States,0500000US48047,48047,United States - Texas - Brooks County,Brooks County,24794,3253
0100000US,,United States,0500000US48049,48049,United States - Texas - Brown County,Brown County,43062,1925
0100000US,,United States,0500000US48051,48051,United States - Texas - Burleson County,Burleson County,52510,4429
0100000US,,United States,0500000US48053,48053,United States - Texas - Burnet County,Burnet County,57173,3823
0100000US,,United States,0500000US48055,48055,United States - Texas - Caldwell County,Caldwell County,51346,2389
0100000US,,United States,0500000US48057,48057,United States - Texas - Calhoun County,Calhoun County,58788,3841
0100000US,,United States,0500000US48059,48059,United States - Texas - Callahan County,Callahan County,40945,2635
0100000US,,United States,0500000US48061,48061,United States - Texas - Cameron County,Cameron County,36095,962
0100000US,,United States,0500000US48063,48063,United States - Texas - Camp County,Camp County,41811,3097
0100000US,,United States,0500000US48065,48065,United States - Texas - Carson County,Carson County,67010,6981
0100000US,,United States,0500000US48067,48067,United States - Texas - Cass County,Cass County,41432,2577
0100000US,,United States,0500000US48069,48069,United States - Texas - Castro County,Castro County,44643,3842
0100000US,,United States,0500000US48071,48071,United States - Texas - Chambers County,Chambers County,74368,8078
0100000US,,United States,0500000US48073,48073,United States - Texas - Cherokee County,Cherokee County,44294,2017
0100000US,,United States,0500000US48075,48075,United States - Texas - Childress County,Childress County,40432,6002
0100000US,,United States,0500000US48077,48077,United States - Texas - Clay County,Clay County,46863,4871
0100000US,,United States,0500000US48079,48079,United States - Texas - Cochran County,Cochran County,37500,3978
0100000US,,United States,0500000US48081,48081,United States - Texas - Coke County,Coke County,42500,6360
0100000US,,United States,0500000US48083,48083,United States - Texas - Coleman County,Coleman County,40804,3227
0100000US,,United States,0500000US48085,48085,United States - Texas - Collin County,Collin County,90124,995
0100000US,,United States,0500000US48087,48087,United States - Texas - Collingsworth County,Collingsworth County,46348,6241
0100000US,,United States,0500000US48089,48089,United States - Texas - Colorado County,Colorado County,50241,3748
0100000US,,United States,0500000US48091,48091,United States - Texas - Comal County,Comal County,73655,1751
0100000US,,United States,0500000US48093,48093,United States - Texas - Comanche County,Comanche County,42419,2872
0100000US,,United States,0500000US48095,48095,United States - Texas - Concho County,Concho County,46696,9020
0100000US,,United States,0500000US48097,48097,United States - Texas - Cooke County,Cooke County,60027,2476
0100000US,,United States,0500000US48099,48099,United States - Texas - Coryell County,Coryell County,50865,1533
0100000US,,United States,0500000US48101,48101,United States - Texas - Cottle County,Cottle County,33534,5773
0100000US,,United States,0500000US48103,48103,United States - Texas - Crane County,Crane County,63935,9605
0100000US,,United States,0500000US48105,48105,United States - Texas - Crockett County,Crockett County,52310,7773
0100000US,,United States,0500000US48107,48107,United States - Texas - Crosby County,Crosby County,38674,2969
0100000US,,United States,0500000US48109,48109,United States - Texas - Culberson County,Culberson County,33125,11492
0100000US,,United States,0500000US48111,48111,United States - Texas - Dallam County,Dallam County,45580,8818
0100000US,,United States,0500000US48113,48113,United States - Texas - Dallas County,Dallas County,53626,437
0100000US,,United States,0500000US48115,48115,United States - Texas - Dawson County,Dawson County,43201,4374
0100000US,,United States,0500000US48117,48117,United States - Texas - Deaf Smith County,Deaf Smith County,51543,3468
0100000US,,United States,0500000US48119,48119,United States - Texas - Delta County,Delta County,42642,5710
0100000US,,United States,0500000US48121,48121,United States - Texas - Denton County,Denton County,80290,1119
0100000US,,United States,0500000US48123,48123,United States - Texas - DeWitt County,DeWitt County,50960,5037
0100000US,,United States,0500000US48125,48125,United States - Texas - Dickens County,Dickens County,43088,3488
0100000US,,United States,0500000US48127,48127,United States - Texas - Dimmit County,Dimmit County,31384,5343
0100000US,,United States,0500000US48129,48129,United States - Texas - Donley County,Donley County,44429,6281
0100000US,,United States,0500000US48131,48131,United States - Texas - Duval County,Duval County,35443,5975
0100000US,,United States,0500000US48133,48133,United States - Texas - Eastland County,Eastland County,32135,3314
0100000US,,United States,0500000US48135,48135,United States - Texas - Ector County,Ector County,59528,2471
0100000US,,United States,0500000US48137,48137,United States - Texas - Edwards County,Edwards County,48462,24610
0100000US,,United States,0500000US48139,48139,United States - Texas - Ellis County,Ellis County,67371,2205
0100000US,,United States,0500000US48141,48141,United States - Texas - El Paso County,El Paso County,43244,675
0100000US,,United States,0500000US48143,48143,United States - Texas - Erath County,Erath County,47013,2530
0100000US,,United States,0500000US48145,48145,United States - Texas - Falls County,Falls County,38834,4055
0100000US,,United States,0500000US48147,48147,United States - Texas - Fannin County,Fannin County,47875,2798
0100000US,,United States,0500000US48149,48149,United States - Texas - Fayette County,Fayette County,56941,5047
0100000US,,United States,0500000US48151,48151,United States - Texas - Fisher County,Fisher County,45294,3897
0100000US,,United States,0500000US48153,48153,United States - Texas - Floyd County,Floyd County,48767,4541
0100000US,,United States,0500000US48155,48155,United States - Texas - Foard County,Foard County,50000,15300
0100000US,,United States,0500000US48157,48157,United States - Texas - Fort Bend County,Fort Bend County,93645,1349
0100000US,,United States,0500000US48159,48159,United States - Texas - Franklin County,Franklin County,43967,4356
0100000US,,United States,0500000US48161,48161,United States - Texas - Freestone County,Freestone County,45890,4462
0100000US,,United States,0500000US48163,48163,United States - Texas - Frio County,Frio County,37382,4996
0100000US,,United States,0500000US48165,48165,United States - Texas - Gaines County,Gaines County,58167,5868
0100000US,,United States,0500000US48167,48167,United States - Texas - Galveston County,Galveston County,65702,1802
0100000US,,United States,0500000US48169,48169,United States - Texas - Garza County,Garza County,53832,4373
0100000US,,United States,0500000US48171,48171,United States - Texas - Gillespie County,Gillespie County,56267,3468
0100000US,,United States,0500000US48173,48173,United States - Texas - Glasscock County,Glasscock County,64886,26246
0100000US,,United States,0500000US48175,48175,United States - Texas - Goliad County,Goliad County,56737,6539
0100000US,,United States,0500000US48177,48177,United States - Texas - Gonzales County,Gonzales County,47516,3368
0100000US,,United States,0500000US48179,48179,United States - Texas - Gray County,Gray County,48314,5246
0100000US,,United States,0500000US48181,48181,United States - Texas - Grayson County,Grayson County,52683,2034
0100000US,,United States,0500000US48183,48183,United States - Texas - Gregg County,Gregg County,47970,1445
0100000US,,United States,0500000US48185,48185,United States - Texas - Grimes County,Grimes County,49745,3213
0100000US,,United States,0500000US48187,48187,United States - Texas - Guadalupe County,Guadalupe County,66187,1709
0100000US,,United States,0500000US48189,48189,United States - Texas - Hale County,Hale County,46012,2409
0100000US,,United States,0500000US48191,48191,United States - Texas - Hall County,Hall County,31324,4587
0100000US,,United States,0500000US48193,48193,United States - Texas - Hamilton County,Hamilton County,46611,6707
0100000US,,United States,0500000US48195,48195,United States - Texas - Hansford County,Hansford County,40678,3734
0100000US,,United States,0500000US48197,48197,United States - Texas - Hardeman County,Hardeman County,37995,4188
0100000US,,United States,0500000US48199,48199,United States - Texas - Hardin County,Hardin County,56131,3351
0100000US,,United States,0500000US48201,48201,United States - Texas - Harris County,Harris County,57791,503
0100000US,,United States,0500000US48203,48203,United States - Texas - Harrison County,Harrison County,48644,2576
0100000US,,United States,0500000US48205,48205,United States - Texas - Hartley County,Hartley County,64427,4662
0100000US,,United States,0500000US48207,48207,United States - Texas - Haskell County,Haskell County,43529,6157
0100000US,,United States,0500000US48209,48209,United States - Texas - Hays County,Hays County,62815,1681
0100000US,,United States,0500000US48211,48211,United States - Texas - Hemphill County,Hemphill County,68679,8021
0100000US,,United States,0500000US48213,48213,United States - Texas - Henderson County,Henderson County,44888,1447
0100000US,,United States,0500000US48215,48215,United States - Texas - Hidalgo County,Hidalgo County,37097,803
0100000US,,United States,0500000US48217,48217,United States - Texas - Hill County,Hill County,45970,2801
0100000US,,United States,0500000US48219,48219,United States - Texas - Hockley County,Hockley County,49184,2913
0100000US,,United States,0500000US48221,48221,United States - Texas - Hood County,Hood County,60275,2698
0100000US,,United States,0500000US48223,48223,United States - Texas - Hopkins County,Hopkins County,47832,1988
0100000US,,United States,0500000US48225,48225,United States - Texas - Houston County,Houston County,33552,2167
0100000US,,United States,0500000US48227,48227,United States - Texas - Howard County,Howard County,50855,2162
0100000US,,United States,0500000US48229,48229,United States - Texas - Hudspeth County,Hudspeth County,26346,4472
0100000US,,United States,0500000US48231,48231,United States - Texas - Hunt County,Hunt County,49319,2246
0100000US,,United States,0500000US48233,48233,United States - Texas - Hutchinson County,Hutchinson County,50035,4099
0100000US,,United States,0500000US48235,48235,United States - Texas - Irion County,Irion County,63021,10537
0100000US,,United States,0500000US48237,48237,United States - Texas - Jack County,Jack County,52829,5647
0100000US,,United States,0500000US48239,48239,United States - Texas - Jackson County,Jackson County,58504,5746
0100000US,,United States,0500000US48241,48241,United States - Texas - Jasper County,Jasper County,41960,4187
0100000US,,United States,0500000US48243,48243,United States - Texas - Jeff Davis County,Jeff Davis County,46534,10024
0100000US,,United States,0500000US48245,48245,United States - Texas - Jefferson County,Jefferson County,46315,1252
0100000US,,United States,0500000US48247,48247,United States - Texas - Jim Hogg County,Jim Hogg County,31403,4984
0100000US,,United States,0500000US48249,48249,United States - Texas - Jim Wells County,Jim Wells County,41103,3613
0100000US,,United States,0500000US48251,48251,United States - Texas - Johnson County,Johnson County,60458,1793
0100000US,,United States,0500000US48253,48253,United States - Texas - Jones County,Jones County,48601,5941
0100000US,,United States,0500000US48255,48255,United States - Texas - Karnes County,Karnes County,53051,5261
0100000US,,United States,0500000US48257,48257,United States - Texas - Kaufman County,Kaufman County,63926,2146
0100000US,,United States,0500000US48259,48259,United States - Texas - Kendall County,Kendall County,81023,5739
0100000US,,United States,0500000US48261,48261,United States - Texas - Kenedy County,Kenedy County,24800,15011
0100000US,,United States,0500000US48263,48263,United States - Texas - Kent County,Kent County,52250,12784
0100000US,,United States,0500000US48265,48265,United States - Texas - Kerr County,Kerr County,48698,2928
0100000US,,United States,0500000US48267,48267,United States - Texas - Kimble County,Kimble County,41095,2463
0100000US,,United States,0500000US48269,48269,United States - Texas - King County,King County,56964,20503
0100000US,,United States,0500000US48271,48271,United States - Texas - Kinney County,Kinney County,34926,7639
0100000US,,United States,0500000US48273,48273,United States - Texas - Kleberg County,Kleberg County,41700,3197
0100000US,,United States,0500000US48275,48275,United States - Texas - Knox County,Knox County,46319,5444
0100000US,,United States,0500000US48277,48277,United States - Texas - Lamar County,Lamar County,42198,2190
0100000US,,United States,0500000US48279,48279,United States - Texas - Lamb County,Lamb County,43712,2899
0100000US,,United States,0500000US48281,48281,United States - Texas - Lampasas County,Lampasas County,54467,3818
0100000US,,United States,0500000US48283,48283,United States - Texas - La Salle County,La Salle County,44601,8414
0100000US,,United States,0500000US48285,48285,United States - Texas - Lavaca County,Lavaca County,51708,2822
0100000US,,United States,0500000US48287,48287,United States - Texas - Lee County,Lee County,55741,4948
0100000US,,United States,0500000US48289,48289,United States - Texas - Leon County,Leon County,44875,4612
0100000US,,United States,0500000US48291,48291,United States - Texas - Liberty County,Liberty County,48344,3470
0100000US,,United States,0500000US48293,48293,United States - Texas - Limestone County,Limestone County,40356,2445
0100000US,,United States,0500000US48295,48295,United States - Texas - Lipscomb County,Lipscomb County,59583,7827
0100000US,,United States,0500000US48297,48297,United States - Texas - Live Oak County,Live Oak County,51480,4529
0100000US,,United States,0500000US48299,48299,United States - Texas - Llano County,Llano County,50524,4101
0100000US,,United States,0500000US48301,48301,United States - Texas - Loving County,Loving County,80938,32455
0100000US,,United States,0500000US48303,48303,United States - Texas - Lubbock County,Lubbock County,49078,1138
0100000US,,United States,0500000US48305,48305,United States - Texas - Lynn County,Lynn County,44922,3955
0100000US,,United States,0500000US48307,48307,United States - Texas - McCulloch County,McCulloch County,42367,7500
0100000US,,United States,0500000US48309,48309,United States - Texas - McLennan County,McLennan County,46262,1239
0100000US,,United States,0500000US48311,48311,United States - Texas - McMullen County,McMullen County,71389,19963
0100000US,,United States,0500000US48313,48313,United States - Texas - Madison County,Madison County,44004,4196
0100000US,,United States,0500000US48315,48315,United States - Texas - Marion County,Marion County,36938,3112
0100000US,,United States,0500000US48317,48317,United States - Texas - Martin County,Martin County,71115,10287
0100000US,,United States,0500000US48319,48319,United States - Texas - Mason County,Mason County,40949,3689
0100000US,,United States,0500000US48321,48321,United States - Texas - Matagorda County,Matagorda County,44896,4175
0100000US,,United States,0500000US48323,48323,United States - Texas - Maverick County,Maverick County,37734,2701
0100000US,,United States,0500000US48325,48325,United States - Texas - Medina County,Medina County,59305,2261
0100000US,,United States,0500000US48327,48327,United States - Texas - Menard County,Menard County,37917,11237
0100000US,,United States,0500000US48329,48329,United States - Texas - Midland County,Midland County,75815,3574
0100000US,,United States,0500000US48331,48331,United States - Texas - Milam County,Milam County,41768,2688
0100000US,,United States,0500000US48333,48333,United States - Texas - Mills County,Mills County,46318,7679
0100000US,,United States,0500000US48335,48335,United States - Texas - Mitchell County,Mitchell County,52194,3002
0100000US,,United States,0500000US48337,48337,United States - Texas - Montague County,Montague County,46592,4160
0100000US,,United States,0500000US48339,48339,United States - Texas - Montgomery County,Montgomery County,74323,1461
0100000US,,United States,0500000US48341,48341,United States - Texas - Moore County,Moore County,52469,3568
0100000US,,United States,0500000US48343,48343,United States - Texas - Morris County,Morris County,40227,4275
0100000US,,United States,0500000US48345,48345,United States - Texas - Motley County,Motley County,40598,7989
0100000US,,United States,0500000US48347,48347,United States - Texas - Nacogdoches County,Nacogdoches County,41482,2289
0100000US,,United States,0500000US48349,48349,United States - Texas - Navarro County,Navarro County,45103,2407
0100000US,,United States,0500000US48351,48351,United States - Texas - Newton County,Newton County,40180,5490
0100000US,,United States,0500000US48353,48353,United States - Texas - Nolan County,Nolan County,42019,2694
0100000US,,United States,0500000US48355,48355,United States - Texas - Nueces County,Nueces County,53317,981
0100000US,,United States,0500000US48357,48357,United States - Texas - Ochiltree County,Ochiltree County,50120,4332
0100000US,,United States,0500000US48359,48359,United States - Texas - Oldham County,Oldham County,62426,7152
0100000US,,United States,0500000US48361,48361,United States - Texas - Orange County,Orange County,53667,2201
0100000US,,United States,0500000US48363,48363,United States - Texas - Palo Pinto County,Palo Pinto County,45067,2933
0100000US,,United States,0500000US48365,48365,United States - Texas - Panola County,Panola County,49704,2693
0100000US,,United States,0500000US48367,48367,United States - Texas - Parker County,Parker County,70608,2107
0100000US,,United States,0500000US48369,48369,United States - Texas - Parmer County,Parmer County,50410,4309
0100000US,,United States,0500000US48371,48371,United States - Texas - Pecos County,Pecos County,50543,6324
0100000US,,United States,0500000US48373,48373,United States - Texas - Polk County,Polk County,43267,2722
0100000US,,United States,0500000US48375,48375,United States - Texas - Potter County,Potter County,41852,1195
0100000US,,United States,0500000US48377,48377,United States - Texas - Presidio County,Presidio County,26486,8419
0100000US,,United States,0500000US48379,48379,United States - Texas - Rains County,Rains County,48308,4901
0100000US,,United States,0500000US48381,48381,United States - Texas - Randall County,Randall County,65564,1884
0100000US,,United States,0500000US48383,48383,United States - Texas - Reagan County,Reagan County,59760,22731
0100000US,,United States,0500000US48385,48385,United States - Texas - Real County,Real County,36493,6844
0100000US,,United States,0500000US48387,48387,United States - Texas - Red River County,Red River County,35356,2876
0100000US,,United States,0500000US48389,48389,United States - Texas - Reeves County,Reeves County,49390,6945
0100000US,,United States,0500000US48391,48391,United States - Texas - Refugio County,Refugio County,50338,6218
0100000US,,United States,0500000US48393,48393,United States - Texas - Roberts County,Roberts County,79167,8098
0100000US,,United States,0500000US48395,48395,United States - Texas - Robertson County,Robertson County,52189,5130
0100000US,,United States,0500000US48397,48397,United States - Texas - Rockwall County,Rockwall County,93269,3672
0100000US,,United States,0500000US48399,48399,United States - Texas - Runnels County,Runnels County,41226,3957
0100000US,,United States,0500000US48401,48401,United States - Texas - Rusk County,Rusk County,49270,2855
0100000US,,United States,0500000US48403,48403,United States - Texas - Sabine County,Sabine County,33561,2735
0100000US,,United States,0500000US48405,48405,United States - Texas - San Augustine County,San Augustine County,32394,6068
0100000US,,United States,0500000US48407,48407,United States - Texas - San Jacinto County,San Jacinto County,43421,5938
0100000US,,United States,0500000US48409,48409,United States - Texas - San Patricio County,San Patricio County,53332,2067
0100000US,,United States,0500000US48411,48411,United States - Texas - San Saba County,San Saba County,40301,4626
0100000US,,United States,0500000US48413,48413,United States - Texas - Schleicher County,Schleicher County,63432,8717
0100000US,,United States,0500000US48415,48415,United States - Texas - Scurry County,Scurry County,54565,5212
