fips,2000_population,2010_population,2017_population,2000_pct_male,2010_pct_male,2017_pct_male,2000_pct_white,2010_pct_white,2017_pct_white,2000_pct_25_39,2010_pct_25_39,2017_pct_25_39,2000_pct_hs_diploma,2010_pct_hs_diploma,2017_pct_hs_diploma,2000_median_hh_inc,2010_median_hh_inc,2017_median_hh_inc,2000_pov_pct,2010_pov_pct,2017_pov_pct,2000_unemploy_rate,2010_unemploy_rate,2017_unemploy_rate,2000_deaths,2010_deaths,2017_deaths,2000_mean_deaths,2010_mean_deaths,2017_mean_deaths,2000_death_rate,2010_death_rate,2017_death_rate,2000_log_death_rate,2010_log_death_rate,2017_log_death_rate,2000_deaths_age_adj,2010_deaths_age_adj,2017_deaths_age_adj,predicted_deaths_age_adj
12089,#N/A,73513,82864,#N/A,0.493110062,0.492192025,#N/A,0.90752656,0.90758351,#N/A,0.166079469,0.171751303,#N/A,0.853,0.33,#N/A,57907,64294,#N/A,0.085,0.114,#N/A,0.096,0.039,#N/A,35,76,#N/A,5.833333333,12.66666667,#N/A,7.935104449,15.28609127,#N/A,2.071296517,2.726943347,#N/A,8.4,17.8,13.58897202
12091,170960,180715,203684,0.505065512,0.502548211,0.507163056,0.848291998,0.829361149,0.814531333,0.224403369,0.195213458,0.226684472,0.271,0.905,0.253,41474,53741,59955,0.088,0.104,0.115,0.037,0.072,0.035,55,95,148,9.166666667,15.83333333,24.66666667,5.361878022,8.761493696,12.1102623,1.679314291,2.170366404,2.494053217,5.1,8.3,13.4,11.14595481
12093,35904,40028,41188,0.536151961,0.535949835,0.536879674,0.899649064,0.884156091,0.868553948,0.199504234,0.187193964,0.192361853,0.339,0.693,0.384,30456,38643,39059,0.16,0.186,0.223,0.054,0.119,0.044,22,33,24,3.666666667,5.5,4,10.2124183,13.74038173,9.711566476,2.32360446,2.620339069,2.273317595,10.5,14.2,10,12.66713683
12095,902318,1148593,1352933,0.495025036,0.492297968,0.49065327,0.750932598,0.700643309,0.681644989,0.253983629,0.226692136,0.242997251,0.258,0.867,0.251,41311,50352,51586,0.121,0.127,0.167,0.031,0.104,0.038,330,583,844,55,97.16666667,140.6666667,6.095412039,8.45962553,10.39716428,1.807536363,2.135304909,2.341533104,5.4,8.3,10.7,9.963094773
12097,174169,269841,352661,0.493044112,0.489918137,0.492438914,0.871050531,0.809969575,0.795962695,0.228909852,0.203419792,0.219746442,0.339,0.84,0.322,38214,46315,47343,0.115,0.133,0.178,0.033,0.112,0.043,66,127,210,11,21.16666667,35,6.315704861,7.844125491,9.924545101,1.843039367,2.059764907,2.295010992,5.5,8.1,11,6.342037474
12099,1135655,1323648,1470338,0.483604616,0.483985168,0.484917754,0.824861424,0.775280135,0.751092606,0.192993471,0.170544586,0.177316372,0.269,0.866,0.249,45062,53538,57256,0.099,0.115,0.134,0.042,0.107,0.042,413,499,1030,68.83333333,83.16666667,171.6666667,6.061113043,6.283140734,11.67532001,1.801893454,1.837869972,2.457477213,6.4,6.9,13.5,11.56653117
12101,347355,465486,525021,0.480042032,0.486100549,0.486369117,0.955685106,0.908422595,0.883797029,0.172638943,0.168976081,0.170800787,0.368,0.854,0.331,32969,43690,48289,0.107,0.117,0.136,0.037,0.119,0.045,187,291,296,31.16666667,48.5,49.33333333,8.97256889,10.41921776,9.396449539,2.194172022,2.343651963,2.240331909,9.5,11.7,10.7,12.9715889
12103,922208,916424,969305,0.476508553,0.4801151,0.479954194,0.872895269,0.840970992,0.827276244,0.193252498,0.164789442,0.176465612,0.297,0.878,0.285,37111,44838,48968,0.1,0.116,0.137,0.033,0.108,0.038,410,426,456,68.33333333,71,76,7.409752825,7.747505521,7.840669346,2.002797082,2.047370923,2.059324206,8,8,8.2,13.35216341
12105,485404,603128,685830,0.490651087,0.490396732,0.490086465,0.836824583,0.806269979,0.791161075,0.192697217,0.178777971,0.189248064,0.337,0.82,0.355,36036,44043,45988,0.129,0.144,0.173,0.041,0.113,0.048,81,136,160,13.5,22.66666667,26.66666667,2.781188453,3.758185106,3.88823275,1.022878338,1.323936156,1.357954748,2.9,4.1,4.5,10.93720515
12107,#N/A,74207,73385,#N/A,0.495707952,0.494419841,#N/A,0.808346921,0.803692853,#N/A,0.155672645,0.161477141,#N/A,0.776,0.401,#N/A,33711,33619,#N/A,0.227,0.276,#N/A,0.118,0.054,#N/A,46,35,#N/A,7.666666667,5.833333333,#N/A,10.33146019,7.948945061,#N/A,2.335193628,2.073039223,#N/A,11.7,10.2,12.73543171
12109,124458,191243,243928,0.48575423,0.486276622,0.487582401,0.916501952,0.902521922,0.890438982,0.187219785,0.160565354,0.162347086,0.245,0.917,0.213,50099,63630,73640,0.08,0.074,0.091,0.03,0.084,0.034,27,69,121,4.5,11.5,20.16666667,3.615677578,6.01329199,8.267466903,1.285279273,1.793972351,2.112328163,3.4,6.6,9.4,13.12704925
12111,193459,278270,313400,0.48855313,0.488877709,0.48877792,0.818571377,0.761990153,0.743286535,0.176797151,0.168598843,0.16901404,0.327,0.829,0.34,36363,46656,47132,0.134,0.12,0.166,0.058,0.134,0.052,95,143,126,15.83333333,23.83333333,21,8.184335354,8.564823133,6.700701978,2.102222005,2.147663482,1.902212294,8.3,9.3,7.9,10.98539386
12113,118474,152908,174069,0.501671253,0.507743218,0.510056357,0.915888718,0.885120465,0.872487347,0.219347705,0.189911581,0.204551069,0.292,0.874,0.271,41881,54250,62731,0.098,0.103,0.113,0.038,0.091,0.039,51,106,85,8.5,17.66666667,14.16666667,7.174569948,11.55378833,8.138535102,1.970542822,2.447013378,2.096610201,6.5,11.6,8.2,11.48091059
12115,327012,379937,419689,0.473866402,0.477092255,0.476650567,0.940106173,0.921671224,0.916240359,0.149340085,0.127839616,0.1249449,0.301,0.899,0.296,41957,49013,55236,0.078,0.098,0.105,0.032,0.113,0.039,201,374,385,33.5,62.33333333,64.16666667,10.24427238,16.40622875,15.28909899,2.326718757,2.797661065,2.72714009,12.7,21.2,20.4,15.91920535
12117,367010,423057,462236,0.489569766,0.484369719,0.483400254,0.857655105,0.818702917,0.794204692,0.229247159,0.195193555,0.216073607,0.244,0.906,0.219,49326,58313,60739,0.074,0.094,0.118,0.03,0.098,0.037,92,266,338,15.33333333,44.33333333,56.33333333,4.177906142,10.47928136,12.18713673,1.429810198,2.349400104,2.500381029,3.8,10.3,12.6,11.40040702
12119,#N/A,#N/A,124933,#N/A,#N/A,0.49917956,#N/A,#N/A,0.90199547,#N/A,#N/A,0.088527451,#N/A,#N/A,0.301,#N/A,#N/A,54771,#N/A,#N/A,0.092,#N/A,#N/A,0.061,#N/A,#N/A,21,#N/A,#N/A,3.5,#N/A,#N/A,2.801501605,#N/A,#N/A,1.030155561,#N/A,#N/A,5,14.10374966
12121,35037,#N/A,#N/A,0.488340897,#N/A,#N/A,0.86029055,#N/A,#N/A,0.177326826,#N/A,#N/A,0.388,#N/A,#N/A,29963,#N/A,#N/A,0.185,#N/A,#N/A,0.036,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.378438032,#N/A,#N/A,0.866443983,#N/A,#N/A,5,#N/A,#N/A,5.986038387
12123,19207,22590,#N/A,0.509918259,0.55582116,#N/A,0.784870099,0.761974325,#N/A,0.204821159,0.200265604,#N/A,0.409,0.799,#N/A,30032,35900,#N/A,0.18,0.229,#N/A,0.049,0.108,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,4.338695962,3.688947912,#N/A,1.467573833,1.305341299,#N/A,5,5,#N/A,10.57920811
12125,13454,15544,15469,0.644938308,0.645779722,0.654728812,0.753084585,0.757977355,0.736440623,0.29507953,0.226775605,0.222250954,0.389,0.762,0.377,34563,40694,37460,0.14,0.174,0.214,0.044,0.075,0.037,5,5,5,0.833333333,0.833333333,0.833333333,6.1939448,5.361125407,5.387118323,1.82357217,1.679173917,1.684010608,5,5,5,6.244521257
12127,444966,494445,538180,0.485841615,0.48860844,0.487689992,0.881876368,0.85410713,0.840389832,0.177874265,0.156872857,0.168549556,0.323,0.867,0.331,35219,43326,43838,0.116,0.131,0.161,0.034,0.108,0.044,117,422,476,19.5,70.33333333,79.33333333,4.382357304,14.22470312,14.74104079,1.477586777,2.654980109,2.690635494,4.5,15.5,17.5,12.90410947
12129,#N/A,30825,#N/A,#N/A,0.552506083,#N/A,#N/A,0.824233577,#N/A,#N/A,0.216512571,#N/A,#N/A,0.841,#N/A,#N/A,52353,#N/A,#N/A,0.131,#N/A,#N/A,0.07,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.70343336,#N/A,#N/A,0.99452258,#N/A,#N/A,5,#N/A,6.382275542
12131,40811,55211,68275,0.512900934,0.511908859,0.506759429,0.896081939,0.899096195,0.896257781,0.201318272,0.190813425,0.187711461,0.323,0.836,0.265,32407,46159,50619,0.144,0.131,0.17,0.035,0.076,0.037,23,43,30,3.833333333,7.166666667,5,9.392892439,12.98050509,7.323324789,2.23995328,2.563448624,1.991064431,9,13.3,8.4,13.39061912
12133,21011,24722,#N/A,0.514206844,0.54279589,#N/A,0.827471325,0.812717418,#N/A,0.20598734,0.194927595,#N/A,0.388,0.766,#N/A,27922,35090,#N/A,0.192,0.21,#N/A,0.045,0.101,#N/A,5,20,#N/A,0.833333333,3.333333333,#N/A,3.966176447,13.48326727,#N/A,1.377802519,2.601449455,#N/A,5,13.6,#N/A,10.23219071
13001,17421,18333,18438,0.492796051,0.503354606,0.499511878,0.792549222,0.78710522,0.776548433,0.20779519,0.186657939,0.179791734,0.372,0.753,0.401,30266,33537,37089,0.186,0.224,0.247,0.055,0.101,0.054,5,5,5,0.833333333,0.833333333,0.833333333,4.783498842,4.545537192,4.519651444,1.565172254,1.514145915,1.508434877,5,5,5,6.651014106
13003,7610,8366,8215,0.495532194,0.505976572,0.503956178,0.787122208,0.780181688,0.772124163,0.229172142,0.203322974,0.18575776,0.36,0.679,0.401,26470,33548,33063,0.23,0.293,0.274,0.054,0.15,0.044,5,5,5,0.833333333,0.833333333,0.833333333,10.95050372,9.960953064,10.14404545,2.393385457,2.298672756,2.316886878,5,5,5,5.730439616
13005,10126,11055,11236,0.490914478,0.494527363,0.490210039,0.83181908,0.82379014,0.805179779,0.211633419,0.203437359,0.188412246,0.44,0.734,0.413,26910,31661,38824,0.237,0.133,0.232,0.046,0.094,0.044,5,5,5,0.833333333,0.833333333,0.833333333,8.229639871,7.53806724,7.416637,2.107742256,2.019965815,2.00372572,5,5,5,5.905995536
13007,4052,3435,3180,0.464708786,0.48209607,0.490880503,0.491855874,0.508005822,0.516981132,0.200641658,0.160989811,0.161320755,0.404,0.761,0.373,30338,30403,43867,0.234,0.228,0.195,0.043,0.093,0.061,5,5,5,0.833333333,0.833333333,0.833333333,20.56597565,24.26006793,26.20545073,3.023638043,3.188831704,3.265967432,5,5,5,5.47385221
13009,44751,45701,44921,0.539675091,0.493380889,0.506644999,0.546848115,0.557186932,0.539012934,0.231860741,0.171965603,0.172235703,0.354,0.761,0.364,35159,38273,37008,0.168,0.226,0.278,0.049,0.124,0.058,5,5,5,0.833333333,0.833333333,0.833333333,1.862155781,1.823446606,1.855108598,0.621734838,0.60072845,0.617943238,5,5,5,6.203644021
13011,14528,#N/A,#N/A,0.505231278,#N/A,#N/A,0.952643172,#N/A,#N/A,0.227698238,#N/A,#N/A,0.383,#N/A,#N/A,38523,#N/A,#N/A,0.125,#N/A,#N/A,0.031,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,5.736049927,#N/A,#N/A,1.746770807,#N/A,#N/A,5,#N/A,#N/A,5.194360038
13013,#N/A,69677,78843,#N/A,0.492917318,0.490684018,#N/A,0.823959126,0.810953414,#N/A,0.231798154,0.22100884,#N/A,0.755,0.341,#N/A,48285,56119,#N/A,0.135,0.132,#N/A,0.106,0.04,#N/A,40,37,#N/A,6.666666667,6.166666667,#N/A,9.56795882,7.821451069,#N/A,2.258419893,2.056870096,#N/A,10,8.2,9.86483674
13015,#N/A,100087,104981,#N/A,0.493250872,0.49246054,#N/A,0.864128208,0.84993475,#N/A,0.201005126,0.197912003,#N/A,0.79,0.344,#N/A,50075,52393,#N/A,0.147,0.142,#N/A,0.121,0.046,#N/A,46,68,#N/A,7.666666667,11.33333333,#N/A,7.660002465,10.79560428,#N/A,2.036012305,2.379139041,#N/A,7.8,11.3,12.28339593
13017,17496,17623,17001,0.478795153,0.478919594,0.475560261,0.662608596,0.628099643,0.611140521,0.198502515,0.184645066,0.18616552,0.372,0.688,0.435,27100,30078,32344,0.223,0.252,0.304,0.049,0.156,0.077,5,5,5,0.833333333,0.833333333,0.833333333,4.762993446,4.728668974,4.901672451,1.560876346,1.553643762,1.589576463,5,5,5,7.255299324
13019,16279,19361,19113,0.491123533,0.492898094,0.494741799,0.871306591,0.8735086,0.863286768,0.214448062,0.184856154,0.183383038,0.346,0.676,0.413,30044,32029,38297,0.177,0.222,0.237,0.04,0.13,0.051,5,5,5,0.833333333,0.833333333,0.833333333,5.119069558,4.30418539,4.360034183,1.632972696,1.459587896,1.472479897,5,5,5,9.118807445
13021,153811,155810,152892,0.460227162,0.471336885,0.468984643,0.504664816,0.441467172,0.406483008,0.212852137,0.192317566,0.19601418,0.317,0.806,0.322,34532,38207,38183,0.191,0.218,0.267,0.044,0.097,0.053,26,25,56,4.333333333,4.166666667,9.333333333,2.817310422,2.674197206,6.104526943,1.035782679,0.983649225,1.809030618,2.8,2.8,6.4,7.804795
13023,11694,13033,12775,0.481186933,0.475024937,0.478043053,0.735676415,0.711271388,0.711624266,0.196853087,0.155374818,0.171506849,0.358,0.733,0.423,33448,37542,40688,0.159,0.192,0.23,0.043,0.1,0.067,5,5,5,0.833333333,0.833333333,0.833333333,7.126161564,6.394025423,6.523157208,1.963772739,1.855364027,1.875358493,5,5,5,5.529346609
13025,14693,#N/A,#N/A,0.501599401,#N/A,#N/A,0.946845437,#N/A,#N/A,0.221193766,#N/A,#N/A,0.474,#N/A,#N/A,30361,#N/A,#N/A,0.156,#N/A,#N/A,0.042,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,5.671635019,#N/A,#N/A,1.735477439,#N/A,#N/A,5,#N/A,#N/A,5.265066369
13027,16476,16247,15648,0.479667395,0.488151659,0.489455521,0.589888322,0.626761864,0.618801125,0.193008012,0.173632055,0.175293967,0.371,0.799,0.377,26911,40840,34890,0.234,0.165,0.236,0.047,0.086,0.045,5,5,5,0.833333333,0.833333333,0.833333333,5.057861941,5.129152049,5.325494206,1.620943853,1.634940353,1.672505516,5,5,5,5.918910498
13029,23538,30378,#N/A,0.495114283,0.491046152,#N/A,0.83235619,0.811343736,#N/A,0.225550174,0.194219501,#N/A,0.328,0.888,#N/A,48345,63858,#N/A,0.117,0.098,#N/A,0.032,0.078,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.54037443,2.74321329,#N/A,1.264232493,1.009129967,#N/A,5,5,#N/A,7.780619977
13031,56160,#N/A,#N/A,0.48673433,#N/A,#N/A,0.694355413,#N/A,#N/A,0.184650997,#N/A,#N/A,0.297,#N/A,#N/A,29499,#N/A,#N/A,0.245,#N/A,#N/A,0.039,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,1.483855651,#N/A,#N/A,0.394643869,#N/A,#N/A,5,#N/A,#N/A,6.31422261
13033,22295,23321,#N/A,0.474904687,0.479353372,#N/A,0.47696793,0.485099267,#N/A,0.196949989,0.175592813,#N/A,0.37,0.716,#N/A,27877,31482,#N/A,0.287,0.233,#N/A,0.051,0.119,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.73775884,3.573317325,#N/A,1.318486191,1.273494387,#N/A,5,5,#N/A,7.521256981
13035,19740,#N/A,#N/A,0.532472138,#N/A,#N/A,0.697669706,#N/A,#N/A,0.243262411,#N/A,#N/A,0.399,#N/A,#N/A,39879,#N/A,#N/A,0.115,#N/A,#N/A,0.046,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.221546775,#N/A,#N/A,1.440201595,#N/A,#N/A,5,#N/A,#N/A,5.145630426
13037,6322,6697,6399,0.565327428,0.590712259,0.603062979,0.389591901,0.36359564,0.361619003,0.247706422,0.235179931,0.237224566,0.338,0.704,0.401,24588,27723,29617,0.265,0.266,0.322,0.066,0.112,0.052,5,5,5,0.833333333,0.833333333,0.833333333,13.18148265,12.44338261,13.02286816,2.578813015,2.521188964,2.566706901,5,5,5,6.780979022
13039,43741,#N/A,#N/A,0.516837749,#N/A,#N/A,0.764111474,#N/A,#N/A,0.260670767,#N/A,#N/A,0.332,#N/A,#N/A,41056,#N/A,#N/A,0.101,#N/A,#N/A,0.037,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,1.905153822,#N/A,#N/A,0.644562752,#N/A,#N/A,5,#N/A,#N/A,4.990287884
13043,9583,11020,10725,0.502034853,0.494736842,0.49044289,0.719816341,0.738475499,0.722144522,0.196493791,0.179491833,0.175291375,0.293,0.709,0.352,25022,35951,33125,0.261,0.209,0.315,0.047,0.093,0.041,5,5,5,0.833333333,0.833333333,0.833333333,8.695954642,7.562008469,7.77000777,2.162857934,2.023136825,2.050271164,5,5,5,6.203815738
13045,88027,110667,117458,0.487339112,0.48647745,0.487110286,0.817453736,0.782798847,0.766682559,0.224078976,0.198812654,0.196316981,0.342,0.79,0.345,38799,44693,46844,0.137,0.162,0.186,0.038,0.11,0.05,37,80,90,6.166666667,13.33333333,15,7.005426365,12.04815648,12.77052223,1.946685044,2.488911659,2.547139564,6.5,12.3,13.7,7.577157961
13047,#N/A,64081,66503,#N/A,0.484730263,0.484429274,#N/A,0.94497589,0.933642091,#N/A,0.194285358,0.18242786,#N/A,0.818,0.321,#N/A,45295,54537,#N/A,0.108,0.108,#N/A,0.084,0.041,#N/A,36,55,#N/A,6,9.166666667,#N/A,9.363149764,13.78383933,#N/A,2.236781747,2.623496843,#N/A,9.7,14.7,16.64808606
13049,10268,12852,12822,0.529022205,0.584344849,0.577523007,0.690884301,0.672346716,0.653330214,0.233054149,0.230003112,0.226719701,0.421,0.721,0.424,27869,39734,43257,0.209,0.18,0.231,0.042,0.109,0.05,5,5,5,0.833333333,0.833333333,0.833333333,8.115829113,6.484075112,6.499246087,2.093816366,1.869349188,1.871686184,5,5,5,5.706525622
13051,#N/A,265792,289260,#N/A,0.481511859,0.481594413,#N/A,0.54657025,0.536057526,#N/A,0.215574585,0.233049851,#N/A,0.871,0.241,#N/A,44464,52215,#N/A,0.153,0.173,#N/A,0.086,0.045,#N/A,50,113,#N/A,8.333333333,18.83333333,#N/A,3.135283731,6.51086681,#N/A,1.142719674,1.873472598,#N/A,3.3,6.9,9.198534503
13053,14992,11189,10285,0.631803629,0.628921262,0.652503646,0.630536286,0.726248995,0.700145843,0.317969584,0.28027527,0.304618376,0.231,0.917,0.263,37106,48035,46096,0.106,0.166,0.15,0.083,0.148,0.067,5,5,5,0.833333333,0.833333333,0.833333333,5.5585201,7.447790985,8.10241452,1.715331904,2.007917476,2.092162106,5,5,5,5.875710877
13055,25501,25952,#N/A,0.515862123,0.519574599,#N/A,0.877887142,0.863170469,#N/A,0.221834438,0.198713009,#N/A,0.346,0.686,#N/A,30664,31550,#N/A,0.143,0.192,#N/A,0.038,0.133,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.267845705,3.211056309,#N/A,1.184130962,1.166599951,#N/A,5,5,#N/A,14.81400896
13057,143783,215191,247894,0.502159504,0.493919355,0.492496793,0.952393537,0.900307169,0.882167378,0.260489766,0.209344257,0.187019452,0.273,0.883,0.24,60896,66248,75477,0.053,0.071,0.094,0.026,0.089,0.037,29,74,162,4.833333333,12.33333333,27,3.361547146,5.731342544,10.89175212,1.212401328,1.745949804,2.388005817,2.8,6,12,9.650729147
13059,#N/A,117410,126820,#N/A,0.474704029,0.475579562,#N/A,0.665360702,0.645710456,#N/A,0.221633592,0.227606056,#N/A,0.846,0.211,#N/A,33364,34557,#N/A,0.33,0.341,#N/A,0.076,0.047,#N/A,27,48,#N/A,4.5,8,#N/A,3.832722937,6.308153288,#N/A,1.3435755,1.841842969,#N/A,4.4,6.7,6.629552933
13061,3356,3176,2962,0.453218117,0.460012594,0.466914247,0.386769964,0.378778338,0.370357866,0.140047676,0.138853904,0.163403106,0.355,0.767,0.447,21448,26769,23315,0.313,0.263,0.414,0.056,0.086,0.089,5,5,5,0.833333333,0.833333333,0.833333333,24.83114819,26.23845508,28.1341436,3.212098841,3.267226086,3.336983913,5,5,5,8.774358956
13063,238500,259831,284534,0.486016771,0.478711162,0.468604806,0.412880503,0.247041346,0.200172914,0.274280922,0.23105788,0.223115691,0.319,0.829,0.331,42697,44308,44106,0.101,0.145,0.219,0.034,0.118,0.058,51,70,98,8.5,11.66666667,16.33333333,3.5639413,4.490098051,5.740380177,1.270867039,1.501874539,1.747525441,3.4,4.7,6,7.411714894
13065,6863,6770,6684,0.49803293,0.485819793,0.490424895,0.693282821,0.697341211,0.695391981,0.215940551,0.182127031,0.185816876,0.324,0.642,0.342,26755,32410,21838,0.234,0.258,0.395,0.054,0.11,0.054,5,5,5,0.833333333,0.833333333,0.833333333,12.14240614,12.30920729,12.46758428,2.496703965,2.510347542,2.523132018,5,5,5,5.881202463
13067,612772,689528,752783,0.49612417,0.485835238,0.483454063,0.760496563,0.669874175,0.630188248,0.275500512,0.224507199,0.216931041,0.208,0.9,0.189,58289,66515,72004,0.065,0.094,0.109,0.028,0.091,0.041,63,91,387,10.5,15.16666667,64.5,1.713524769,2.199572268,8.568206243,0.538552518,0.788262918,2.148058404,1.6,2.1,8.5,8.826183748
13069,37569,42735,42885,0.496632862,0.50972271,0.511833975,0.725784556,0.705861706,0.688655707,0.227900663,0.208868609,0.210936225,0.33,0.735,0.381,30710,33119,36572,0.191,0.221,0.239,0.047,0.154,0.05,5,21,25,0.833333333,3.5,4.166666667,2.218140843,8.19000819,9.715906883,0.796669387,2.102914898,2.273764427,5,8.5,9.5,8.355969932
13071,42128,#N/A,45543,0.495561147,#N/A,0.494280131,0.750023737,#N/A,0.727861581,0.213397265,#N/A,0.194717081,0.358,#N/A,0.383,28539,#N/A,34503,0.198,#N/A,0.254,0.047,#N/A,0.045,5,#N/A,5,0.833333333,#N/A,0.833333333,1.978098493,#N/A,1.829772596,0.682136026,#N/A,0.604191695,5,#N/A,5,15.12739726
13073,89830,124977,151642,0.488700879,0.486673548,0.487826592,0.834843593,0.77842323,0.740078606,0.215128576,0.193707642,0.212882974,0.258,0.908,0.247,55682,67115,74162,0.051,0.066,0.086,0.029,0.069,0.041,5,24,72,0.833333333,4,12,0.927678207,3.200588908,7.913374923,-0.075070366,1.163334827,2.068554356,5,3.4,8.5,9.376617115
13075,15836,17187,17230,0.479666582,0.485948682,0.478641904,0.697903511,0.705416885,0.695298897,0.210406668,0.186478152,0.183168891,0.36,0.727,0.373,27582,31521,35539,0.207,0.212,0.242,0.046,0.128,0.045,5,5,5,0.833333333,0.833333333,0.833333333,5.262271617,4.848625899,4.83652544,1.6605628,1.578695345,1.576196579,5,5,5,5.854006733
13077,90142,127919,143050,0.495074438,0.48876242,0.487647676,0.801346764,0.785254732,0.771198882,0.251547558,0.202198266,0.18919259,0.328,0.862,0.3,52706,61854,67570,0.078,0.102,0.116,0.033,0.098,0.042,23,37,69,3.833333333,6.166666667,11.5,4.252549681,4.82075897,8.039147151,1.447518728,1.572931378,2.084323002,3.9,4.9,8.6,9.905403938
13079,12455,12616,12295,0.501083902,0.504755866,0.501830012,0.748855881,0.754993659,0.761935746,0.229947812,0.167247939,0.169662464,0.396,0.765,0.37,37848,35979,41032,0.154,0.223,0.181,0.04,0.1,0.049,5,5,5,0.833333333,0.833333333,0.833333333,6.690753379,6.605368844,6.777822963,1.90072648,1.88788278,1.913655954,5,5,5,5.785939655
13081,21981,23429,22723,0.470224285,0.479661957,0.471900717,0.550975843,0.548422895,0.525722836,0.198125654,0.175850442,0.178717599,0.345,0.731,0.405,26547,27545,33194,0.293,0.296,0.312,0.047,0.122,0.051,5,5,5,0.833333333,0.833333333,0.833333333,3.791152965,3.556845505,3.66735613,1.332670185,1.268874058,1.299471002,5,5,5,9.501693298
13083,15188,16622,16249,0.48959705,0.492118879,0.48932242,0.97735054,0.966249549,0.957720475,0.197392678,0.169594513,0.167641086,0.304,0.756,0.342,35259,40081,43163,0.097,0.154,0.175,0.03,0.105,0.043,5,5,5,0.833333333,0.833333333,0.833333333,5.486787815,5.013436009,5.128520729,1.702342987,1.61212151,1.634817261,5,5,5,7.523380154
13085,16276,22288,24324,0.501781765,0.50031407,0.497163296,0.98052347,0.970836324,0.962382832,0.241152617,0.181128859,0.173655649,0.332,0.85,0.286,47486,52658,62284,0.076,0.11,0.118,0.027,0.1,0.038,5,5,20,0.833333333,0.833333333,3.333333333,5.120013107,3.738932759,13.70388642,1.633156999,1.318800212,2.617679473,5,5,16.4,14.78240376
13087,28246,27814,26674,0.476810876,0.488459049,0.483317088,0.587375204,0.562450564,0.546899603,0.206896552,0.18235421,0.182237385,0.335,0.751,0.358,28820,32769,36934,0.227,0.222,0.241,0.046,0.127,0.055,5,5,5,0.833333333,0.833333333,0.833333333,2.950270245,2.996093095,3.124140861,1.081896775,1.097309138,1.139159321,5,5,5,7.791116941
13089,668312,692471,752088,0.485108752,0.478493684,0.473060333,0.394110834,0.370870405,0.357967419,0.285763236,0.250578003,0.244285243,0.203,0.87,0.211,49117,51973,55876,0.108,0.154,0.176,0.033,0.1,0.048,64,111,225,10.66666667,18.5,37.5,1.596060922,2.671592023,4.986118646,0.46753867,0.982674558,1.606657781,1.5,2.5,4.8,10.23976378
13091,19143,#N/A,20741,0.511988717,#N/A,0.518875657,0.696547041,#N/A,0.676582614,0.216737189,#N/A,0.197242177,0.366,#N/A,0.42,27607,#N/A,35290,0.174,#N/A,0.222,0.048,#N/A,0.062,5,#N/A,5,0.833333333,#N/A,0.833333333,4.353201344,#N/A,4.01780692,1.470911516,#N/A,1.390736212,5,#N/A,5,10.86634012
13093,11504,14851,13690,0.523209318,0.540232981,0.540978817,0.486439499,0.485287186,0.483199416,0.218967316,0.205642718,0.194083272,0.378,0.697,0.385,27980,30172,33389,0.221,0.275,0.232,0.048,0.099,0.05,5,5,5,0.833333333,0.833333333,0.833333333,7.243857209,5.611294413,6.087168249,1.980153828,1.724781426,1.80618299,5,5,5,6.416359848
