fips	population_2000	population_2010	population_2017	tot_male_2000	tot_male_2010	tot_male_2017	tot_female_2000	tot_female_2010	tot_female_2017	wa_2000	wa_2010	wa_2017	ba_2000	ba_2010	ba_2017	ia_2000	ia_2010	ia_2017	aa_2000	aa_2010	aa_2017	h_2000	h_2010	h_2017	age_grp_4_2000	age_grp_4_2010	age_grp_4_2017	age_grp_5_2000	age_grp_5_2010	age_grp_5_2017	age_grp_6_2000	age_grp_6_2010	age_grp_6_2017	age_grp_7_2000	age_grp_7_2010	age_grp_7_2017	age_grp_8_2000	age_grp_8_2010	age_grp_8_2017	pct_hs_diploma_2000	pct_hs_diploma_2010	pct_hs_diploma_2017	pct_bachelors_2000	pct_bachelors_2010	pct_bachelors_2017	pov_pct_2000	pov_pct_2010	pov_pct_2017	median_hh_inc_2000	median_hh_inc_2010	median_hh_inc_2017	unemploy_rate_2000	unemploy_rate_2010	unemploy_rate_2017	deaths_2000	deaths_2010	deaths_2017	deaths_age_adj_2000	deaths_age_adj_2010	deaths_age_adj_2017	md_per_100k_2000	md_per_100k_2010	md_per_100k_2017
01033	55023	54525	54509	26332	26214	26163	28691	28311	28346	45104	44312	43933	9209	8852	8861	204	292	343	134	244	317	619	1112	1382	3627	3557	3169	3103	3079	3145	3356	3068	3645	3597	3047	3150	4026	3292	3175	33.9	79.8	33.7	14.1	16.9	18.8	14.0	14.0	16.8	31954	39366	45477	5.5	11.6	5.2	1.0	1.0	1.0	1.0	1.0	1.0	0.3029036342378036	0.3056701818737582	0.3057599050921255
01035	14052	13234	12435	6649	6404	5958	7403	6830	6477	7837	6842	6347	6130	6198	5824	31	46	60	13	17	26	103	164	245	1011	968	712	804	654	761	800	648	738	844	680	608	974	729	639	38.1	73.3	48	9.2	9.2	8.8	26.6	29.0	26.4	22111	27216	30434	6.5	19.9	6.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01037	11881	11782	10757	5910	5955	5390	5971	5827	5367	7825	7836	7187	3973	3741	3327	37	63	64	5	16	16	158	229	254	806	776	524	660	585	598	718	584	578	811	647	504	901	759	533	38.3	71.9	38.5	8	9.2	11	14.9	20.1	14.4	29873	33595	34792	5.4	16	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01039	37520	37812	37078	17937	18318	17893	19583	19494	19185	32440	32181	31409	4650	4746	4648	180	234	245	67	159	181	292	495	612	2544	2445	2071	2065	1999	1902	2071	2107	2329	2254	2019	2029	2607	2253	2065	33	75.6	35.6	12.2	13.2	15.5	18.4	18.1	17.6	26336	33278	39467	6.9	10.8	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01041	13694	13874	13861	6479	6695	6710	7215	7179	7151	10162	10174	10100	3410	3233	3260	55	59	81	16	205	154	86	206	300	954	976	874	762	736	777	843	718	869	774	780	729	988	919	784	29	72.4	37.8	11.2	11.2	16.3	22.1	21.9	17.6	26054	31058	38937	5.7	10.4	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01043	77571	80454	82836	38273	39732	40916	39298	40722	41920	75705	77869	79523	761	905	1087	353	464	512	135	341	532	1717	3445	3607	5424	5370	5006	4776	4814	4637	5056	4729	5704	5208	4843	4882	5812	5134	4909	32	75.2	35.9	11.9	13.3	14.9	13.0	16.6	16.4	32256	38394	40997	4.1	10.3	3.8	1.0	11	28	1.0	Unreliable	6.3	0.2148569267724622	2.278734846413271	5.633621452830493
01045	49116	50390	49254	24344	24888	24276	24772	25502	24978	37142	38221	36413	10112	9776	10257	298	401	423	552	542	691	1658	2848	3184	3606	3220	2990	3258	3477	3201	3788	3925	3813	3503	3370	3405	3751	3090	2987	29.2	83.3	32.6	14	16.6	16.8	15.1	14.2	19.6	31998	42225	44711	5.2	9.6	4.5	1.0	1.0	1.0	1.0	1.0	1.0	0.33933273610771775	0.3307534563736191	0.3383819926638784
01047	46222	43860	39235	21036	20278	18116	25186	23582	21119	16576	12788	10923	29302	30533	27639	57	87	111	170	161	222	292	314	420	3932	3329	2753	2853	2759	2428	2707	2617	2488	2643	2402	2184	3236	2478	2235	33.6	75.3	36.6	13.9	13.9	14.2	31.1	32.0	31.9	23370	26442	30065	8	21.1	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01049	64657	71159	71404	31611	35142	35462	33046	36017	35942	62040	66007	66275	1109	1255	1337	574	1528	1432	120	273	344	3651	9686	10419	4420	4948	4780	4220	3972	4143	4519	4358	4482	4585	4626	3964	4761	4774	4430	34	66.7	34	8.3	10.2	13	15.4	20.9	21.5	30137	33634	38842	4	14.3	4.5	1.0	13	24	1.0	Unreliable	5.8	0.257770491465219	3.044824501000108	5.601927062909641
01051	66255	79577	81416	33529	38871	39429	32726	40706	41987	51360	61454	61707	13726	16115	17211	302	328	422	237	542	585	809	2148	2407	4553	5519	5096	4174	5254	5121	4899	5086	5943	5024	5462	5453	5785	5835	5455	33.8	83.1	34.1	16.6	18.8	22.8	10.2	13.1	13.5	41243	52971	54981	4	9.5	3.7	1.0	1.0	1.0	1.0	1.0	1.0	0.251553341886147	0.20944075130586307	0.20470996691886933
01053	38412	38344	36999	19476	19783	18767	18936	18561	18232	24946	24112	23047	11889	12260	11676	1149	1302	1388	99	99	98	380	728	870	2733	2514	2175	2589	2258	2154	2651	2426	2658	2510	2596	2320	2842	2695	2314	34.7	74.0	43.8	10.6	11.2	12.1	20.9	22.8	23.8	28319	32321	35026	5.2	13.5	5	0.0	26	33	0.0	11.6	13.2	0.0	11.301203143473119	14.865266628827806
01055	103300	104455	102937	49427	50653	49801	53873	53802	53136	86434	85432	83245	15282	15967	16166	340	578	605	436	734	848	1762	3430	3945	7087	7146	6431	6302	6161	6226	6635	6014	6611	6762	6050	5749	7046	6893	6120	32.3	80.5	32.5	13.4	15.5	16.9	15.7	16.3	17.9	31170	36378	42064	5.8	11.5	4.6	2.0	14	38	2.0	Unreliable	6.4	0.32268473701193934	2.2338167951111325	6.152630573392788
01057	18469	17227	16474	8921	8497	8068	9548	8730	8406	16134	14990	14171	2221	1978	1934	42	62	75	31	38	70	154	206	289	1339	1186	973	1018	942	951	1128	882	939	1130	909	911	1309	1002	884	35	74.9	37.9	9.2	9.7	14.6	17.3	16.1	18.1	28539	35754	36541	5.8	14	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01059	31222	31745	31590	15347	15848	15876	15875	15897	15714	29448	29438	28970	1356	1286	1463	111	468	467	15	83	105	2382	4735	5440	2164	2196	2023	2060	1948	1865	2178	1974	2088	2086	2021	1872	2273	2130	1914	30.5	68.5	37.5	9.7	11.6	13.4	18.9	18.4	23.0	27177	33380	39501	6.5	13.4	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01061	25798	26782	26410	12544	13094	12887	13254	13688	13523	22670	23514	23085	2768	2564	2481	201	237	257	35	71	88	453	937	1047	1764	1766	1598	1329	1508	1342	1500	1399	1550	1669	1471	1437	1862	1603	1497	32	72.4	35.7	8.7	8.4	11.1	19.6	16.1	22.5	26448	31055	39293	5.1	10.8	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01063	9962	8995	8318	4673	4241	3940	5289	4754	4378	1911	1598	1547	8021	7326	6652	12	18	27	9	13	25	58	68	132	867	714	495	553	516	480	530	488	524	539	405	431	655	447	442	34.9	68.6	37	10.5	9.2	11.4	34.3	31.2	38.8	19819	22352	20954	6.8	15.3	7.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01065	18312	15745	14809	9221	7467	7037	9091	8278	7772	7290	6319	6025	10920	9294	8613	30	24	34	23	34	44	167	140	212	1409	1207	957	1225	913	950	1256	863	902	1215	877	809	1446	873	827	35.9	68.7	42.7	8.1	9.1	14.4	26.9	25.7	26.1	25807	29841	34679	6	14.3	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01067	16343	17298	17140	7781	8305	8298	8562	8993	8842	10940	12055	12188	5307	4964	4542	30	57	79	1	60	74	250	395	461	1175	1126	1013	937	829	884	936	860	907	1041	1008	874	1048	1095	1044	29.1	74.8	33.9	14.1	13.7	17.1	19.1	15.6	13.7	30353	35792	45569	4.9	11.2	4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01069	88929	101790	104373	42241	48867	50081	46688	52923	54292	65338	72376	72463	22006	26398	28128	340	491	559	565	859	1072	1109	3026	3503	6116	6648	6592	5202	6041	5863	5704	6592	7002	5963	6307	6675	6862	6642	6549	30.4	81.3	31.9	18.4	19.4	20.9	15.0	16.0	18.5	34431	41096	42803	4.4	9.3	4.4	1.0	18	13	1.0	Unreliable	Unreliable	0.18741542878775952	2.9472443265546713	2.0758880808893743
01071	54022	53183	51907	26347	26111	25499	27675	27072	26408	49907	48918	47504	2045	1824	1826	969	816	845	136	228	292	612	1338	1536	3676	3490	3157	3189	2779	2787	3633	2808	3188	3725	3051	2676	3951	3566	3028	34.9	73.1	40.7	10.4	11.3	13.4	13.7	17.7	19.0	32020	35073	39281	5.2	12.8	4.8	1.0	1.0	1.0	1.0	1.0	1.0	0.30851628348944254	0.31338334931588413	0.3210870723922913
01073	662019	658158	659546	312141	311612	311783	349878	346546	347763	387750	361024	351351	261773	278476	286269	1487	2404	1911	6195	9376	11399	10422	25353	25518	45881	44370	41390	46081	46127	42278	46971	48465	49714	45536	44994	45676	50223	42056	43814	27.9	86.1	26.8	24.6	28.1	31.9	14.8	15.2	17.6	36868	44718	49321	4	10.8	4.3	127	265	720	3.2	6.8	18.7	3.1972899065837486	6.710648000429481	18.19433367801488
01075	15911	14494	13902	7685	7062	6795	8226	7432	7107	13930	12647	12128	1915	1645	1488	18	23	41	12	6	15	209	180	222	1137	855	838	942	743	684	1007	680	778	1041	772	703	1166	896	747	37.5	74.8	37.6	7.8	9.0	13.3	16.1	17.1	23.1	28059	31094	36016	6.9	16	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01077	87976	92736	92591	42093	44414	44325	45883	48322	48266	78216	81054	80539	8706	9306	9316	222	362	405	325	733	735	885	2095	2541	6175	6657	6202	6265	7141	7762	5580	5322	5791	5788	4925	5101	6416	5453	5044	34.1	81.0	35.3	18.5	20.3	22.5	14.4	18.0	16.3	33354	37691	44888	5	10.7	4.7	1.0	1.0	13	1.0	1.0	Unreliable	0.18944560637749688	0.17972164711295147	2.340040248692277
01079	34861	34344	33077	17097	16798	16122	17764	17546	16955	27250	26911	25947	4677	3949	3599	1893	1994	1916	35	44	68	366	575	725	2473	2400	1933	2030	1986	1863	2252	1884	2174	2695	1919	1815	2903	2196	1830	39.4	75.0	40.8	7.5	10.3	10.2	15.3	12.4	16.6	31549	41472	43779	5	13.6	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01081	115458	140806	161641	56820	69420	79695	58638	71386	81946	85996	102034	113899	26297	32304	37625	289	511	596	1938	3814	6658	1647	4646	5923	11709	13103	13394	18929	21215	22211	8881	10765	12896	7765	8763	10483	7978	8672	10141	26.7	84.6	24.5	27.9	30.7	34.9	21.8	20.2	22.0	30952	38588	47564	4	9.4	4	2.0	11	14	2.0	Unreliable	Unreliable	0.2887052723356834	1.3020278491920323	1.4435281477677901
01083	65938	83173	94076	33466	42088	47106	32472	41085	46970	56069	69203	76784	8840	10705	12729	330	718	770	245	984	1460	1747	4589	5692	4305	5289	5931	4256	4749	5108	4519	5559	5911	5258	5576	6316	5805	5875	6451	32.5	79.1	30.7	16.9	18.2	24.6	12.3	12.8	14.8	37405	44997	52831	3.8	9.8	4	1.0	16	16	1.0	Unreliable	Unreliable	0.2527626962702337	3.206168668518229	2.834587638363309
01085	13481	11289	10104	6306	5297	4777	7175	5992	5327	3529	2874	2582	9905	8306	7370	14	26	33	15	25	36	86	96	170	1177	837	617	798	717	575	760	579	726	857	614	522	1024	596	573	33.4	73.4	36.1	11	13.5	13.7	31.4	25.8	30.2	23050	30270	29785	6.9	19.3	8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01087	24078	21505	18811	11063	9849	8597	13015	11656	10214	3387	3382	3088	20430	17765	15275	32	29	47	103	80	112	170	245	333	2429	2300	1698	2645	2497	2286	1406	1261	1272	1212	974	860	1349	1112	830	25	77.9	32.3	18.8	20.1	20.1	32.8	28.0	25.9	21180	26305	32308	5.8	12.2	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01089	277557	336093	361665	135385	164910	176651	142172	171183	185014	201162	235151	249050	63748	81580	90174	2191	2882	2900	5355	8496	9755	5327	15501	17832	19858	24799	24165	17866	24288	24443	17930	23407	25892	20067	20940	24331	24888	21024	22877	21.9	87.9	21.1	34.3	37.9	40.6	10.5	11.3	13.6	44704	54979	61318	3.5	8	3.9	5.0	31	54	5.0	1.6	2.6	0.300238629662856	1.537272917515886	2.4884907303720296
01091	22555	20946	19366	10587	9863	9101	11968	11083	10265	10770	9832	9073	11686	10849	9960	5	39	50	40	53	57	215	355	486	1746	1641	1221	1212	1180	1183	1285	1079	1194	1328	1097	1075	1579	1258	1041	37.4	79.9	39.6	12.1	15.7	15.4	25.9	26.7	25.6	27025	30819	32255	5.2	14.2	5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01093	31160	30817	29771	15427	15298	14720	15733	15519	15051	29715	29140	28022	1147	1193	1117	92	106	121	57	59	98	364	641	768	1988	1897	1811	1771	1660	1595	2026	1580	1750	2100	1670	1518	2335	1981	1720	32.9	70.0	35.3	8	9.0	13.4	15.6	18.2	17.6	27475	32224	35719	6.7	16.6	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01095	82306	93124	95609	40082	45871	47140	42224	47253	48469	79611	88098	89030	1222	1763	2802	453	1100	1058	205	526	673	4746	11308	13330	5541	6495	6134	4949	5647	5477	5597	5802	6203	5644	5597	5725	6301	6122	5637	30.5	73.2	31.3	13.9	14.7	17.7	14.7	20.3	21.0	32167	37396	41104	4.8	10.2	3.9	1.0	1.0	1.0	1.0	1.0	1.0	0.20249637531488185	0.17897283908194092	0.17432110645092685
01097	400060	413319	414515	191172	198499	197655	208888	214820	216860	253556	252112	246257	134173	143807	148798	2713	3924	3947	5784	7745	8542	4885	10035	12261	30388	30504	26915	28252	29267	27350	26678	27709	31023	26418	26088	26924	29786	25458	25534	31.9	82.1	32.6	18.6	19.7	23	18.5	19.1	19.3	33710	40476	45802	4.9	11.3	5.2	80	125	112	3.4	5.3	4.5	3.332833408322085	5.04049737208629	4.503254807827622
01099	24266	23007	21302	11542	11091	10143	12724	11916	11159	14041	12743	11789	9760	9607	8768	248	260	278	78	69	90	190	215	310	1925	1799	1461	1386	1204	1294	1471	1175	1172	1535	1235	1062	1695	1392	1160	34.4	76.2	46.7	11.8	11.5	12.5	21.3	25.0	33.7	29093	29810	26036	6.4	19.5	6.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01101	223337	229510	227079	106333	109323	107190	117004	120187	119889	109787	94339	82879	108747	126470	132831	594	779	774	2288	4961	7122	2670	8239	7936	17173	16695	14914	18704	18832	16441	16827	17296	17700	15430	15636	15257	17108	15111	15148	24.3	84.3	25.6	28.5	30.5	32.3	17.3	17.8	20.8	35962	43015	46545	4.2	10.5	4.4	4.0	12	16	4.0	Unreliable	Unreliable	0.2985025618982375	0.8714217245435928	1.1743343359212726
01103	111200	119604	118811	54553	58930	58489	56647	60674	60322	96021	100803	98660	12592	14507	15342	814	1317	1283	517	754	813	3722	9178	9890	7459	8030	7455	6671	7009	6733	7165	7473	7587	7930	7590	7004	9174	7769	7416	30.3	81.3	29.9	18.4	19.6	20.9	12.3	15.4	16.6	37803	42913	47529	4.2	10.8	4.1	2.0	17	10	2.0	Unreliable	Unreliable	0.29976019184652275	2.368928575409964	1.4027881817901262
01105	11816	10567	9319	5404	4973	4360	6412	5594	4959	3681	3198	2901	8060	7273	6279	10	20	22	1	31	52	121	120	154	1161	1046	903	821	818	851	665	546	507	611	555	457	744	551	474	30.4	73.0	42	10	11.6	16.9	35.4	23.8	41.9	20200	26270	22973	9.2	19.9	7.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01107	20922	19749	20182	9799	9445	10065	11123	10304	10117	11800	11228	11650	9010	8225	8165	18	30	50	17	37	64	151	317	918	1652	1362	1246	1184	1161	1267	1142	1059	1379	1284	1033	1327	1433	1066	1235	37.8	76.7	37.8	9.8	12.3	11.8	24.9	26.2	22.9	26254	27150	36220	7.5	13.7	5.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01109	29728	32963	33435	14048	15729	16176	15680	17234	17259	18120	19422	19260	10956	12145	12519	185	201	239	114	682	733	359	742	751	2679	3262	3015	3294	5018	5714	1952	2237	2468	1799	1701	1625	1919	1753	1685	30	76.9	33	18.4	22.2	24.7	23.1	29.1	26.3	25551	28065	35684	5.5	9.5	4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01111	22421	22937	22683	10835	11112	11018	11586	11825	11665	17241	17928	17633	5006	4594	4461	42	86	103	54	63	87	273	649	660	1607	1676	1538	1292	1221	1347	1357	1178	1302	1420	1240	1090	1582	1339	1229	32	71.0	36.7	10	13.1	14.6	17.0	19.9	18.7	28675	35137	39485	4.8	14.9	4.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01113	49697	53307	57028	23667	25517	27461	26030	27790	29567	28454	29276	28706	20426	22404	25990	181	251	325	185	251	509	748	1991	3060	3509	3841	3473	3263	3729	3624	3452	3922	4454	3299	3494	3982	3731	3313	3696	33	75.9	32.4	9.7	11.9	16.9	19.9	21.8	20.9	27492	32064	38988	4.6	12.3	4.3	1.0	1.0	1.0	1.0	1.0	1.0	0.33536564916728706	0.31265437309671645	0.29225409740244557
01115	65111	83566	87976	32825	41886	43659	32286	41680	44317	58911	74520	77423	5361	7154	8233	239	309	315	120	540	740	688	1709	2153	4282	5322	5151	3668	4589	4529	4449	5473	5870	4820	5822	5783	5402	5855	5724	34.6	78.9	36.2	11.1	14.5	16	12.1	11.3	13.7	37285	48425	53483	3.7	10.9	4	1.0	24	52	1.0	4.9	9.9	0.255973133059954	4.786635713089056	9.851171531629838
01117	144524	196095	213729	70851	95975	103376	73673	100120	110353	130869	167937	177932	10788	21225	27113	492	690	852	1557	3891	4785	2943	11566	12218	9354	12856	14422	8466	10711	12275	10814	13055	12727	11921	14120	13495	12793	15060	14727	23	91.5	20.9	36.8	39.9	42.2	6.3	6.4	8.3	55440	67534	74063	2.7	7.8	3.2	2.0	87	104	2.0	7.6	8.7	0.23064220014207557	7.394375175297688	8.109958561230966
01119	14747	13730	12780	6769	6238	5851	7978	7492	6929	3862	3374	3242	10817	10263	9210	10	15	15	16	31	220	164	94	134	1265	1304	1076	1287	1494	1886	908	716	759	833	663	518	902	708	534	31.1	72.5	39.7	12.4	12.1	18.2	38.7	40.2	36.0	18911	20994	21663	9.1	14.9	6.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01121	80355	82100	80022	39288	40008	38724	41067	42092	41298	54066	54301	51655	25512	26135	26204	189	285	324	166	342	502	813	1657	1847	5836	5669	5093	5057	4906	4849	5306	4832	5442	5533	5078	4754	5945	5560	4794	34.4	74.1	35.1	11.2	11.8	13.6	17.6	19.0	19.3	31628	35865	39219	5.2	14.4	5	1.0	14	11	1.0	Unreliable	Unreliable	0.20741293841909858	2.8420625253755585	2.2910366315929784
01123	41700	41476	40613	19980	20124	19767	21720	21352	20846	30593	29564	28689	10762	11134	10974	110	139	166	90	210	247	243	1041	970	2688	2800	2340	2217	2272	2287	2476	2202	2531	2686	2164	1998	2950	2541	2079	32.9	74.3	34	14.1	15.7	18.2	16.6	17.3	21.2	30745	36637	42181	4.9	13.6	4.2	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	4.10377629494661
01125	165066	194996	207709	79493	94500	100109	85573	100496	107600	113290	131902	134442	48578	58022	66461	379	640	708	1555	2435	3339	2123	6010	7714	14489	18157	17410	19272	27228	24470	12256	13983	17847	10660	12224	12947	11209	11833	13052	28.4	83.9	29.4	24	26.9	30.2	17.0	20.5	17.3	34436	39579	50513	3.9	10.2	4.2	12	50	42	Unreliable	4.9	3.8	1.2116365574982129	4.2735919369286215	3.370099514224227
01127	70679	66997	63935	34094	32662	31200	36585	34335	32735	65584	61715	58172	4381	3933	3950	197	284	356	144	217	387	606	1304	1591	4677	4312	3806	4301	3781	3650	4540	3675	4124	4697	3983	3387	5128	4195	3600	34.7	75.6	37.3	9.1	9.8	11.1	16.5	16.9	21.5	29076	36708	38872	5.8	11.6	5.1	1.0	55	42	1.0	14.3	11.5	0.2358079014511618	13.682204675831256	10.94861969187456
01129	18110	17627	16532	8897	8674	8109	9213	8953	8423	11800	11580	10942	4885	4401	3937	1291	1426	1283	3	18	132	157	159	253	1449	1358	1138	1032	943	981	1125	1003	974	1190	925	856	1320	1049	902	43.6	77.4	44.8	8.6	9.0	10.7	18.5	20.0	22.0	30815	34738	42185	6.8	15.1	6.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01131	13005	11564	10712	5971	5464	5097	7034	6100	5615	3618	3113	2957	9346	8384	7624	19	14	24	17	4	19	98	74	152	1160	923	828	763	615	724	747	588	637	758	640	491	853	659	606	30.3	71.1	43.2	10.1	17.0	12	39.9	36.5	31.9	16646	22006	27012	8.7	26	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01133	24901	24412	23745	12198	11976	11720	12703	12436	12025	24485	23690	22858	101	116	199	120	195	204	33	68	86	375	644	747	1624	1502	1432	1367	1252	1235	1600	1236	1275	1761	1297	1230	1969	1493	1285	34.3	68.4	36.2	8.3	11.7	12.9	17.1	23.1	18.7	28435	29818	35362	7.8	17.7	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02013	2686	3166	3495	1755	2112	2364	931	1054	1131	883	764	743	50	230	372	976	864	700	727	1178	1516	342	386	497	148	111	99	204	252	284	188	301	295	280	215	249	379	243	296	49	65.1	41.6	4.9	12.5	11.5	21.8	10.4	16.7	47875	56250	66607	8.7	9.9	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02016	5442	5560	5726	3510	3731	3795	1932	1829	1931	2633	2296	1921	185	357	406	1127	865	689	1343	1678	2322	564	732	805	252	246	228	332	337	430	452	513	547	760	452	485	728	475	483	34.4	74.4	39.1	11	8.5	16.2	11.9	12.1	7.5	61406	72989	85192	5.2	7	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02020	260548	293310	294264	131806	149026	149950	128742	144284	144314	193953	199294	189714	16047	17169	17937	19311	24031	25747	14880	24292	28926	15084	22352	27216	20041	21123	18368	17759	24517	22842	19417	25160	27051	20197	20920	24515	23549	19502	20879	24.2	91.9	23.8	28.9	32.3	34.6	7.3	7.8	8.1	55546	70151	82271	5.1	6.5	5.8	36	163	230	2.1	9.0	12.5	2.3028386324208974	9.26210039434955	13.026851172190053
02050	16089	17085	18079	8527	8935	9353	7562	8150	8726	2094	1929	1897	67	70	149	13205	14177	15136	175	165	173	138	200	467	1492	1608	1593	1080	1360	1321	1020	1232	1507	1149	1047	1263	1324	896	1026	38.6	79.1	44.7	13.1	14.4	12.6	20.6	18.2	27.0	35701	53120	53853	9	14.1	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02060	1232	1002	870	673	543	468	559	459	402	677	486	400	7	0	7	541	336	289	0	8	12	6	25	52	96	67	48	43	49	63	59	71	64	78	43	66	131	61	43	34	90.0	34.9	21.1	14.2	20.3	9.5	5.6	7.1	52167	62500	79500	6.4	4.8	6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02068	1896	1835	2066	1108	1009	1149	788	826	917	1680	1663	1729	27	10	36	89	65	108	35	22	98	47	46	79	126	98	92	88	53	104	129	98	167	137	140	157	186	139	161	30.4	97.0	28.6	22.7	24.6	44.5	7.9	6.1	15.5	53654	76250	83295	7.3	8.3	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02070	4930	4850	4935	2577	2541	2488	2353	2309	2447	1147	884	808	19	11	35	3485	3492	3581	30	35	44	105	102	180	405	460	366	259	397	372	248	322	448	351	268	337	442	209	267	33.9	83.9	38.7	16.4	20.5	17.4	21.4	18.3	16.6	43079	60466	58708	7.4	10.2	8.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02090	82755	98260	99725	43172	51899	53906	39583	46361	45819	65697	77060	75995	4995	4655	5335	5801	7058	7797	1786	2706	3438	3449	5855	8203	6794	6795	5957	7436	10227	10662	6959	9161	10427	6419	7342	8598	6925	6493	6785	25.5	93.6	21.7	27	26.3	33.1	7.8	8.0	7.7	49076	65121	76250	6.2	7.1	6.1	1.0	38	43	1.0	7.2	6.7	0.20139770003826554	6.4454847683017835	7.18642934737194
02100	2398	2501	2518	1224	1267	1228	1174	1234	1290	2016	2094	2010	6	10	15	276	240	266	19	13	26	27	48	88	173	134	131	85	78	102	90	117	120	146	130	146	186	144	135	31.1	94.0	28.4	23.8	36.2	34.7	10.7	4.6	8.4	40772	44284	70640	8.1	9	8.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02105		2113	2139		1141	1131		972	1008		987	1030		8	35		885	830		11	33		79	132		131	100		96	82		121	103		112	109		98	107		88.4	37.3		22.5	21.9		11.7	11.1		43208	57900			12.3	Missing	Missing	0.0	Missing	Missing	0.0			0.0
02110	30672	31386	32061	15463	16016	16321	15209	15370	15740	23307	22206	22122	258	295	448	3539	3782	3846	1488	1947	2220	1032	1613	2142	2387	2205	1973	1692	1952	2064	1890	2348	2343	2322	2017	2513	2721	2028	2262	22	95.6	20.5	36	35.8	40.3	6.0	6.7	7.4	62034	76437	90749	4.7	5.9	4.6	0.0	14	31	0.0	Unreliable	15.9	0.0	7.434312538499119	16.115113897466287
02122	49667	55561	58522	25864	29117	30501	23803	26444	28021	43453	47335	48945	242	306	470	3755	4145	4611	496	660	983	1078	1674	2442	4187	3935	3487	2128	3107	3208	2574	3270	3790	2995	3080	3678	4084	3290	3547	31.8	91.2	31.2	20.3	21.4	24.1	10.0	9.7	11.0	46397	55966	65279	8.3	9.8	8.3	15	35	56	Unreliable	11.2	17.3	5.033523264944531	10.498971100832117	15.948418258660563
02130	13982	13566	13882	7130	6954	7106	6852	6612	6776	10554	9357	9292	80	81	131	2121	1939	1967	619	957	1149	365	550	762	1054	941	864	683	836	778	766	994	984	995	839	949	1258	785	952	29.7	92.8	30.4	20.2	24.1	24.1	6.5	9.3	10.6	51344	57500	67321	6.3	7.1	6.1	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	12.005954953657014
02150	13986	13650	13519	7392	7241	7183	6594	6409	6336	8777	7921	7577	138	103	177	2070	1842	1708	2291	2700	2945	828	1011	1248	1036	997	853	822	987	928	894	1068	1099	1175	970	1072	1399	859	996	31.3	87.7	28.9	18.7	20.7	24.1	6.6	10.6	9.3	54636	59655	74167	8.4	7.1	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02164	1806	1639	1607	964	857	835	842	782	772	356	385	368	0	9	16	1329	1067	1016	0	6	42	23	45	57	192	151	106	89	127	104	79	125	128	94	106	115	157	74	104	39.2	79.1	45.1	12.4	17.3	16	18.9	22.1	16.5	36442	41458	45208	5.2	8.1	11.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
